date,symbol,Short Percentage Of Float
01/13/17,RTK,3.55
01/13/17,RTN,0.94
01/13/17,RTNB,0.83
01/13/17,RTRX,17.87
01/13/17,RTTR,2.55
01/13/17,RUBI,1.54
01/13/17,RUSHA,4.98
01/13/17,RUTH,1.85
01/13/17,RVEN,0.07
01/13/17,RVLT,11.03
01/13/17,RVNC,31.21
01/13/17,RVP,0.09
01/13/17,RVSB,0.07
01/13/17,RWC,4.62
01/13/17,RWLK,3.14
01/13/17,RWT,2.39
01/13/17,RXDX,1.48
01/13/17,RXII,5.58
01/13/17,RXN,6.29
01/13/17,RYAM,16.55
01/13/17,RYI,6.09
01/13/17,RYN,2.55
01/13/17,S,22.54
01/13/17,SABR,10.1
01/13/17,SAEX,6.94
01/13/17,SAFM,33.5
01/13/17,SAFT,0.93
01/13/17,SAGE,18.58
01/13/17,SAH,13.47
01/13/17,SAIA,2.28
01/13/17,SAIC,5.91
01/13/17,SAJA,0.13
01/13/17,SAL,0.03
01/13/17,SALE,1.22
01/13/17,SALM,1.75
01/13/17,SALT,18.69
01/13/17,SAM,22.21
01/13/17,SAMG,0.94
01/13/17,SANM,2.14
01/13/17,SANW,9
01/13/17,SAR,0.42
01/13/17,SASR,0.95
01/13/17,SATS,1.94
01/13/17,SAUC,0.25
01/13/17,SAVE,6.27
01/13/17,SB,2.47
01/13/17,SBAC,2.44
01/13/17,SBBP,0.18
01/13/17,SBBX,0.07
01/13/17,SBCF,1.18
01/13/17,SBCP,0.19
01/13/17,SBFG,0.22
01/13/17,SBGI,8.32
01/13/17,SBH,8.6
01/13/17,SBLK,3.66
01/13/17,SBNY,3.34
01/13/17,SBOT,0.34
01/13/17,SBR,0.08
01/13/17,SBRA,15.04
01/13/17,SBSI,5.85
01/13/17,SBUX,0.91
01/13/17,SBY,2.15
01/13/17,SC,6.19
01/13/17,SCAI,7.05
01/13/17,SCCO,9.23
01/13/17,SCG,3.43
01/13/17,SCHL,5.08
01/13/17,SCHN,5.88
01/13/17,SCHW,1.67
01/13/17,SCI,5.13
01/13/17,SCKT,0.3
01/13/17,SCL,0.84
01/13/17,SCLN,2.78
01/13/17,SCM,0.21
01/13/17,SCMP,31.64
01/13/17,SCNB,0.49
01/13/17,SCON,24.48
01/13/17,SCS,1.69
01/13/17,SCSC,1.52
01/13/17,SCSS,11.88
01/13/17,SCVL,3.86
01/13/17,SCX,0.1
01/13/17,SCYX,17.42
01/13/17,SD,0.1
01/13/17,SDLP,0.72
01/13/17,SDPI,3.34
01/13/17,SDR,0.08
01/13/17,SDT,0.3
01/13/17,SE,1.46
01/13/17,SEAC,3.69
01/13/17,SEAS,32.11
01/13/17,SEB,1.15
01/13/17,SEDG,31.39
01/13/17,SEE,2.59
01/13/17,SEIC,2.24
01/13/17,SELB,2.34
01/13/17,SELF,0.22
01/13/17,SEM,10.7
01/13/17,SEMG,13.09
01/13/17,SENEA,3.94
01/13/17,SENS,2.39
01/13/17,SEP,4.73
01/13/17,SERV,4.77
01/13/17,SEV,0.26
01/13/17,SF,6.08
01/13/17,SFBC,0.14
01/13/17,SFBS,5.41
01/13/17,SFE,2.5
01/13/17,SFL,21.5
01/13/17,SFLY,12.05
01/13/17,SFM,11.22
01/13/17,SFNC,3.9
01/13/17,SFR,10.51
01/13/17,SFS,9.29
01/13/17,SFST,2.49
01/13/17,SGA,3.62
01/13/17,SGB,0.14
01/13/17,SGBK,1.8
01/13/17,SGC,1.55
01/13/17,SGEN,16.97
01/13/17,SGM,2.45
01/13/17,SGMA,0.18
01/13/17,SGMO,11.76
01/13/17,SGMS,21.28
01/13/17,SGOC,0.29
01/13/17,SGRP,0.46
01/13/17,SGU,0.14
01/13/17,SGY,24.27
01/13/17,SGYP,18.34
01/13/17,SHAK,42.3
01/13/17,SHBI,0.62
01/13/17,SHEN,4.81
01/13/17,SHIP,4.4
01/13/17,SHLD,68.58
01/13/17,SHLM,2.29
01/13/17,SHLO,0.39
01/13/17,SHLX,2.49
01/13/17,SHO,7.33
01/13/17,SHOO,4.44
01/13/17,SHOP,2.22
01/13/17,SHOR,1.42
01/13/17,SHOS,14.31
01/13/17,SHSP,0.87
01/13/17,SHW,1.49
01/13/17,SIEB,1.62
01/13/17,SIEN,9.87
01/13/17,SIF,0.64
01/13/17,SIFI,0.63
01/13/17,SIG,12.3
01/13/17,SIGI,1.01
01/13/17,SIGM,3.58
01/13/17,SILC,0.6
01/13/17,SINA,1.17
01/13/17,SINO,6.92
01/13/17,SIR,3.24
01/13/17,SIRI,14.58
01/13/17,SITO,2.85
01/13/17,SIVB,4
01/13/17,SIX,4.25
01/13/17,SJI,4.58
01/13/17,SJM,4.12
01/13/17,SJT,0.46
01/13/17,SJW,0.72
01/13/17,SKIS,0.56
01/13/17,SKLN,18.07
01/13/17,SKT,6.67
01/13/17,SKX,4.78
01/13/17,SKY,6.51
01/13/17,SKYW,1.56
01/13/17,SLAB,1.74
01/13/17,SLB,1.31
01/13/17,SLCA,16.58
01/13/17,SLCT,0.24
01/13/17,SLD,2.71
01/13/17,SLG,6.85
01/13/17,SLGN,7.53
01/13/17,SLM,4.03
01/13/17,SLP,4.73
01/13/17,SLRC,0.42
01/13/17,SM,19.75
01/13/17,SMBC,1.14
01/13/17,SMBK,0.11
01/13/17,SMCI,5.59
01/13/17,SMED,1.64
01/13/17,SMG,5.8
01/13/17,SMIT,0.88
01/13/17,SMLP,0.65
01/13/17,SMMF,3.47
01/13/17,SMP,1.51
01/13/17,SMRT,5.51
01/13/17,SMSI,1.3
01/13/17,SMTC,1.84
01/13/17,SMTX,0.4
01/13/17,SN,20.75
01/13/17,SNA,4.7
01/13/17,SNAK,16.49
01/13/17,SNBC,3.41
01/13/17,SNC,0.4
01/13/17,SNCR,5.55
01/13/17,SNFCA,0.05
01/13/17,SNGX,1.78
01/13/17,SNH,3.13
01/13/17,SNHY,8.43
01/13/17,SNI,12.96
01/13/17,SNMX,6.32
01/13/17,SNOA,1.06
01/13/17,SNOW,2.73
01/13/17,SNPS,1.73
01/13/17,SNR,4.36
01/13/17,SNSS,1.64
01/13/17,SNV,1.13
01/13/17,SNX,2.38
01/13/17,SO,2.15
01/13/17,SODA,5.89
01/13/17,SOFO,1.27
01/13/17,SOHO,0.45
01/13/17,SOHU,3.32
01/13/17,SON,5.3
01/13/17,SONA,0.99
01/13/17,SONC,16.3
01/13/17,SONS,1.82
01/13/17,SORL,3.2
01/13/17,SP,2.54
01/13/17,SPA,3.41
01/13/17,SPAN,0.24
01/13/17,SPAR,1.05
01/13/17,SPB,18.06
01/13/17,SPCB,3.24
01/13/17,SPEX,5.61
01/13/17,SPG,2.26
01/13/17,SPGI,0.72
01/13/17,SPH,1.11
01/13/17,SPHS,16.06
01/13/17,SPKE,40.92
01/13/17,SPLK,9.71
01/13/17,SPLP,0.01
01/13/17,SPLS,2.44
01/13/17,SPN,14.76
01/13/17,SPNC,10.14
01/13/17,SPNE,0.58
01/13/17,SPNS,1.74
01/13/17,SPOK,4.45
01/13/17,SPP,2.31
01/13/17,SPPI,12.01
01/13/17,SPR,5.41
01/13/17,SPRT,0.12
01/13/17,SPSC,4.35
01/13/17,SPTN,1.59
01/13/17,SPU,9.49
01/13/17,SPWH,24.16
01/13/17,SPWR,43.9
01/13/17,SPXC,1.22
01/13/17,SQBG,13.92
01/13/17,SR,1.68
01/13/17,SRAX,0.05
01/13/17,SRC,1.93
01/13/17,SRCE,0.78
01/13/17,SRCI,22.73
01/13/17,SRCL,8.33
01/13/17,SRDX,5.45
01/13/17,SRE,1.98
01/13/17,SREV,6.72
01/13/17,SRG,38.92
01/13/17,SRI,2.24
01/13/17,SRLP,0.27
01/13/17,SRNE,12.56
01/13/17,SRPT,23.38
01/13/17,SRRA,9.01
01/13/17,SRT,0.17
01/13/17,SSB,2.21
01/13/17,SSBI,0.07
01/13/17,SSD,3.65
01/13/17,SSFN,0.14
01/13/17,SSH,10.04
01/13/17,SSI,50.96
01/13/17,SSKN,2.76
01/13/17,SSNC,11.75
01/13/17,SSP,15.94
01/13/17,SSTK,28.98
01/13/17,SSW,3.54
01/13/17,SSY,0.5
01/13/17,SSYS,9.71
01/13/17,STAA,8.66
01/13/17,STAF,0.74
01/13/17,STAG,4.3
01/13/17,STAR,7.85
01/13/17,STAY,1.27
01/13/17,STBA,3.61
01/13/17,STBZ,2.04
01/13/17,STC,6.2
01/13/17,STDY,0.03
01/13/17,STE,3.98
01/13/17,STFC,4.13
01/13/17,STI,2.53
01/13/17,STKS,0.12
01/13/17,STL,2.53
01/13/17,STLD,3.26
01/13/17,STLY,0.2
01/13/17,STML,8.09
01/13/17,STMP,26.5
01/13/17,STNG,8.99
01/13/17,STON,1.17
01/13/17,STOR,6.47
01/13/17,STRA,8.07
01/13/17,STRL,2.8
01/13/17,STRM,0.15
01/13/17,STRP,35.81
01/13/17,STRS,4.13
01/13/17,STRT,2.03
01/13/17,STS,3.28
01/13/17,STT,1.55
01/13/17,STWD,6.25
01/13/17,STX,15.66
01/13/17,STZ,3.36
01/13/17,SUI,3.81
01/13/17,SUM,13.85
01/13/17,SUMR,0.13
01/13/17,SUN,14.22
01/13/17,SUNS,0.23
01/13/17,SUNW,3.05
01/13/17,SUP,3.44
01/13/17,SUPN,5.39
01/13/17,SVBI,0.05
01/13/17,SVT,0.16
01/13/17,SVU,5.27
01/13/17,SVVC,0.38
01/13/17,SWC,12.92
01/13/17,SWFT,35.24
01/13/17,SWK,1.98
01/13/17,SWKS,6.89
01/13/17,SWM,0.6
01/13/17,SWN,15.29
01/13/17,SWX,1.81
01/13/17,SXC,6.71
01/13/17,SXCP,1.17
01/13/17,SXE,0.75
01/13/17,SXI,1.65
01/13/17,SXL,6.2
01/13/17,SXT,2.59
01/13/17,SYBT,5.38
01/13/17,SYF,1.28
01/13/17,SYK,2.65
01/13/17,SYKE,1.37
01/13/17,SYMC,4.59
01/13/17,SYMX,1.25
01/13/17,SYN,11.73
01/13/17,SYNA,12.76
01/13/17,SYNC,1.68
01/13/17,SYNL,1.29
01/13/17,SYNT,8.99
01/13/17,SYPR,0.63
01/13/17,SYUT,5.41
01/13/17,SYX,1.42
01/13/17,SYY,3.02
01/13/17,T,1.48
01/13/17,TA,1.03
01/13/17,TACO,9.65
01/13/17,TACT,0.01
01/13/17,TAIT,0.45
01/13/17,TAL,4.49
01/13/17,TANH,0.4
01/13/17,TAP,1.92
01/13/17,TARO,20.39
01/13/17,TAST,3.88
01/13/17,TATT,0.07
01/13/17,TAX,4.25
01/13/17,TAYD,0.5
01/13/17,TBBK,6.38
01/13/17,TBI,1.02
01/13/17,TBIO,0.71
01/13/17,TBK,1.07
01/13/17,TBNK,0.59
01/13/17,TBPH,30.12
01/13/17,TCAP,1.78
01/13/17,TCB,3.06
01/13/17,TCBI,7.74
01/13/17,TCBK,1.14
01/13/17,TCCO,4.25
01/13/17,TCFC,0.12
01/13/17,TCI,0.24
01/13/17,TCO,2.73
01/13/17,TCON,2.18
01/13/17,TCP,0.54
01/13/17,TCPC,0.8
01/13/17,TCRD,0.45
01/13/17,TCS,19.09
01/13/17,TDC,16.26
01/13/17,TDG,9.15
01/13/17,TDS,1.55
01/13/17,TDW,37.93
01/13/17,TDY,2.31
01/13/17,TEAR,0.56
01/13/17,TECD,5.44
01/13/17,TECH,4.95
01/13/17,TEGP,6.1
01/13/17,TEL,1.25
01/13/17,TELL,19.6
01/13/17,TEN,4.84
01/13/17,TENX,3.35
01/13/17,TEP,6.55
01/13/17,TER,3.98
01/13/17,TERP,15.5
01/13/17,TESO,16.86
01/13/17,TESS,0.35
01/13/17,TEX,5.29
01/13/17,TFSL,2.15
01/13/17,TFX,7.68
01/13/17,TG,2.44
01/13/17,TGC,4.28
01/13/17,TGEN,0.47
01/13/17,TGH,4.38
01/13/17,TGI,10.36
01/13/17,TGLS,4.18
01/13/17,TGNA,2.97
01/13/17,TGP,0.47
01/13/17,TGT,6.33
01/13/17,TGTX,20.05
01/13/17,THC,19.71
01/13/17,THFF,0.92
01/13/17,THG,0.57
01/13/17,THLD,0.94
01/13/17,THO,7.11
01/13/17,THR,4.24
01/13/17,THRM,4.3
01/13/17,THS,10.23
01/13/17,THST,1.92
01/13/17,TICC,0.13
01/13/17,TIER,1.75
01/13/17,TIF,12.4
01/13/17,TIK,0.48
01/13/17,TILE,1.5
01/13/17,TIME,5.19
01/13/17,TIPT,1.9
01/13/17,TIS,17.79
01/13/17,TISA,0.38
01/13/17,TISI,10.14
01/13/17,TITN,15.67
01/13/17,TIVO,3.81
01/13/17,TJX,1.36
01/13/17,TK,9.83
01/13/17,TKAI,13.58
01/13/17,TKR,5.48
01/13/17,TLF,0.14
01/13/17,TLGT,18.61
01/13/17,TLLP,2.24
01/13/17,TLP,0.34
01/13/17,TLRD,22.95
01/13/17,TLYS,10.24
01/13/17,TMH,10.58
01/13/17,TMHC,1.83
01/13/17,TMK,1.73
01/13/17,TMO,1.23
01/13/17,TMP,6.9
01/13/17,TMST,14.62
01/13/17,TMUS,7.1
01/13/17,TNAV,0.74
01/13/17,TNC,2.54
01/13/17,TNDM,9.34
01/13/17,TNET,5
01/13/17,TNH,2.27
01/13/17,TNK,4.63
01/13/17,TNP,1.18
01/13/17,TNXP,21.22
01/13/17,TOL,4.22
01/13/17,TOO,2.01
01/13/17,TOPS,31.11
01/13/17,TORM,0.47
01/13/17,TOWN,1.93
01/13/17,TOWR,0.88
01/13/17,TPC,8.54
01/13/17,TPH,7.44
01/13/17,TPHS,3.36
01/13/17,TPIV,0.55
01/13/17,TPL,0.3
01/13/17,TPLM,6.61
01/13/17,TPRE,2.39
01/13/17,TPVG,0.83
01/13/17,TPX,26.89
01/13/17,TR,22.84
01/13/17,TRC,1.75
01/13/17,TRCB,0.12
01/13/17,TRCH,2.84
01/13/17,TRCO,3.78
01/13/17,TREC,2.38
01/13/17,TREE,53.91
01/13/17,TREX,6.7
01/13/17,TRGP,5.38
01/13/17,TRIP,12.71
01/13/17,TRK,0.97
01/13/17,TRMB,1.62
01/13/17,TRMK,9.55
01/13/17,TRMR,0.98
01/13/17,TRN,8.18
01/13/17,TRNC,3.27
01/13/17,TRNO,3.51
01/13/17,TRNS,0.05
01/13/17,TROV,9.13
01/13/17,TROW,4.07
01/13/17,TROX,7.79
01/13/17,TRR,0.78
01/13/17,TRS,1.61
01/13/17,TRST,1.09
01/13/17,TRT,0.09
01/13/17,TRTN,4.74
01/13/17,TRU,0.81
01/13/17,TRUE,35.28
01/13/17,TRUP,51.04
01/13/17,TRV,2.12
01/13/17,TRVN,5.57
01/13/17,TRXC,8.66
01/13/17,TSBK,0.06
01/13/17,TSC,1
01/13/17,TSCO,4.12
01/13/17,TSE,8.15
01/13/17,TSLA,33.42
01/13/17,TSLX,0.19
01/13/17,TSN,4.22
01/13/17,TSO,8.46
01/13/17,TSQ,0.9
01/13/17,TSRI,0.37
01/13/17,TSRO,45.83
01/13/17,TSS,1.18
01/13/17,TST,0.55
01/13/17,TTC,2.36
01/13/17,TTD,2.06
01/13/17,TTEC,4.67
01/13/17,TTEK,1.35
01/13/17,TTGT,1.79
01/13/17,TTI,7.86
01/13/17,TTMI,20.16
01/13/17,TTNP,5.25
01/13/17,TTOO,14.24
01/13/17,TTPH,4.72
01/13/17,TTS,12.7
01/13/17,TTWO,7.29
01/13/17,TUES,12.8
01/13/17,TUP,12.09
01/13/17,TURN,1.05
01/13/17,TVIA,23.46
01/13/17,TVPT,1.13
01/13/17,TVTY,12.47
01/13/17,TWI,9.5
01/13/17,TWIN,3.61
01/13/17,TWMC,0.33
01/13/17,TWO,0.71
01/13/17,TWOU,21.15
01/13/17,TWTR,6.99
01/13/17,TWX,0.95
01/13/17,TXMD,67.87
01/13/17,TXN,1.64
01/13/17,TXRH,6.96
01/13/17,TXT,1.75
01/13/17,TYL,5.68
01/13/17,TYPE,2.35
01/13/17,TZOO,3.31
01/13/17,UA,1.72
01/13/17,UAA,11.3
01/13/17,UAL,3.46
01/13/17,UAM,4.16
01/13/17,UAMY,0.36
01/13/17,UAN,2.52
01/13/17,UBCP,0.08
01/13/17,UBFO,0.1
01/13/17,UBNK,1.04
01/13/17,UBNT,27.33
01/13/17,UBOH,0.12
01/13/17,UBP,0.23
01/13/17,UBSH,0.56
01/13/17,UBSI,17.92
01/13/17,UCBA,0.04
01/13/17,UCBI,1.38
01/13/17,UCFC,0.56
01/13/17,UCP,2.65
01/13/17,UCTT,2.48
01/13/17,UDR,5.85
01/13/17,UE,9.88
01/13/17,UEC,10.13
01/13/17,UEIC,6.98
01/13/17,UEPS,0.82
01/13/17,UFCS,0.68
01/13/17,UFI,1.2
01/13/17,UFPI,1.6
01/13/17,UFPT,1.31
01/13/17,UFS,6.02
01/13/17,UG,0.12
01/13/17,UGI,1.22
01/13/17,UHAL,7.93
01/13/17,UHS,3.08
01/13/17,UHT,3.05
01/13/17,UIHC,8.48
01/13/17,UIS,35.48
01/13/17,ULBI,0.26
01/13/17,ULH,0.81
01/13/17,ULTA,2.88
01/13/17,ULTI,6.31
01/13/17,UMBF,4.32
01/13/17,UMH,1.36
01/13/17,UMPQ,3.94
01/13/17,UNAM,0.17
01/13/17,UNB,4.12
01/13/17,UNF,2.21
01/13/17,UNFI,7.27
01/13/17,UNH,0.78
01/13/17,UNIT,1.87
01/13/17,UNM,1.27
01/13/17,UNP,0.87
01/13/17,UNT,14.48
01/13/17,UNTY,0.8
01/13/17,UNVR,7.83
01/13/17,UNXL,7.18
01/13/17,UPLD,0.35
01/13/17,UPS,1.72
01/13/17,UQM,1.22
01/13/17,URBN,15.89
01/13/17,URI,8.77
01/13/17,URRE,11.96
01/13/17,USAC,0.52
01/13/17,USAK,2.33
01/13/17,USAP,0.64
01/13/17,USAT,6.51
01/13/17,USB,1.05
01/13/17,USCR,27.8
01/13/17,USDP,2.39
01/13/17,USEG,0.62
01/13/17,USG,11.31
01/13/17,USLM,3.6
01/13/17,USM,3.14
01/13/17,USNA,8.42
01/13/17,USPH,5.83
01/13/17,UTEK,2.21
01/13/17,UTHR,17.33
01/13/17,UTI,0.75
01/13/17,UTL,1.96
01/13/17,UTMD,1.65
01/13/17,UTSI,0.06
01/13/17,UTX,0.89
01/13/17,UUU,0.21
01/13/17,UVE,17.04
01/13/17,UVSP,1.26
01/13/17,UVV,5.61
01/13/17,UWN,0.41
01/13/17,V,2.2
01/13/17,VAC,15.78
01/13/17,VAL,2.41
01/13/17,VALU,1.05
01/13/17,VAR,6.97
01/13/17,VASC,1.41
01/13/17,VBFC,0.19
01/13/17,VBIV,3.88
01/13/17,VBLT,3.01
01/13/17,VBTX,2.23
01/13/17,VC,2.72
01/13/17,VCRA,5.23
01/13/17,VCYT,3.52
01/13/17,VDSI,6.48
01/13/17,VEC,2.26
01/13/17,VECO,14.01
01/13/17,VEEV,9.4
01/13/17,VER,1
01/13/17,VFC,5.94
01/13/17,VG,6.28
01/13/17,VGR,11.38
01/13/17,VGZ,2.83
01/13/17,VHC,27.54
01/13/17,VHI,2.95
01/13/17,VIA,5.7
01/13/17,VIAV,2.59
01/13/17,VICL,1.82
01/13/17,VICR,1.9
01/13/17,VII,0.42
01/13/17,VIRC,0.07
01/13/17,VIRT,8.04
01/13/17,VISI,0.75
01/13/17,VIVE,4.62
01/13/17,VIVO,11.37
01/13/17,VKTX,11.94
01/13/17,VLGEA,7.18
01/13/17,VLO,3.15
01/13/17,VLP,10.09
01/13/17,VLY,6.35
01/13/17,VMC,2.26
01/13/17,VMI,2.71
01/13/17,VMW,26.18
01/13/17,VNCE,22.36
01/13/17,VNDA,5.66
01/13/17,VNO,3.02
01/13/17,VNOM,2.4
01/13/17,VNRX,0.92
01/13/17,VNTV,4.15
01/13/17,VOC,0.36
01/13/17,VOXX,0.65
01/13/17,VPG,2.05
01/13/17,VR,1.83
01/13/17,VRA,15.65
01/13/17,VRAY,8.89
01/13/17,VRML,2.12
01/13/17,VRNS,4.6
01/13/17,VRNT,4.33
01/13/17,VRS,1.75
01/13/17,VRSK,2.09
01/13/17,VRSN,23.84
01/13/17,VRTS,15.15
01/13/17,VRTU,7.04
01/13/17,VRTV,10.91
01/13/17,VRTX,3.05
01/13/17,VSAR,4.7
01/13/17,VSAT,17.91
01/13/17,VSEC,0.67
01/13/17,VSH,16.11
01/13/17,VSI,14.95
01/13/17,VSLR,37.35
01/13/17,VSR,0.58
01/13/17,VSTM,0.28
01/13/17,VSTO,9.47
01/13/17,VTGN,1.08
01/13/17,VTL,7.79
01/13/17,VTNR,5.6
01/13/17,VTR,2.99
01/13/17,VTTI,0.57
01/13/17,VUZI,24.55
01/13/17,VVC,1.02
01/13/17,VVI,0.5
01/13/17,VVPR,0.05
01/13/17,VVUS,6.82
01/13/17,VWR,11.72
01/13/17,VZ,0.77
01/13/17,W,55.57
01/13/17,WAAS,4.65
01/13/17,WAB,20.3
01/13/17,WABC,15.75
01/13/17,WAC,26.32
01/13/17,WAFD,3.28
01/13/17,WAGE,6.8
01/13/17,WAIR,8.14
01/13/17,WAL,1.66
01/13/17,WASH,1.33
01/13/17,WAT,4.37
01/13/17,WATT,36.25
01/13/17,WAYN,0.35
01/13/17,WBA,1.1
01/13/17,WBB,0.17
01/13/17,WBC,1.58
01/13/17,WBKC,0.1
01/13/17,WBMD,20.43
01/13/17,WBS,6.15
01/13/17,WCC,2.27
01/13/17,WCFB,0.05
01/13/17,WCG,5.64
01/13/17,WCIC,3.17
01/13/17,WCN,1.17
01/13/17,WCST,22.31
01/13/17,WD,4.43
01/13/17,WDAY,13.88
01/13/17,WDC,3.36
01/13/17,WDFC,10.78
01/13/17,WDR,14.74
01/13/17,WEB,4.78
01/13/17,WEBK,0.07
01/13/17,WEC,3.14
01/13/17,WEN,9.2
01/13/17,WERN,13.46
01/13/17,WES,1.21
01/13/17,WETF,26.71
01/13/17,WEX,6.89
01/13/17,WEYS,2.84
01/13/17,WFBI,1.25
01/13/17,WFC,0.55
01/13/17,WFM,9.15
01/13/17,WFT,15.25
01/13/17,WG,3.59
01/13/17,WGBS,4.94
01/13/17,WGL,1.94
01/13/17,WGO,13.28
01/13/17,WGP,2.1
01/13/17,WHF,0.3
01/13/17,WHG,1.32
01/13/17,WHLM,0.27
01/13/17,WHLR,0.54
01/13/17,WHR,5.54
01/13/17,WIFI,6.52
01/13/17,WIN,27.2
01/13/17,WINA,2.06
01/13/17,WING,35.05
01/13/17,WINS,1.32
01/13/17,WINT,4.29
01/13/17,WIRE,1.88
01/13/17,WIX,3.4
01/13/17,WK,4.35
01/13/17,WKHS,10.2
01/13/17,WLB,4.09
01/13/17,WLDN,0.55
01/13/17,WLFC,1.72
01/13/17,WLH,26.92
01/13/17,WLK,9.65
01/13/17,WLKP,1.51
01/13/17,WLL,17.78
01/13/17,WLTW,2.52
01/13/17,WM,1.1
01/13/17,WMAR,0.93
01/13/17,WMB,1.95
01/13/17,WMC,3.5
01/13/17,WMGI,16.4
01/13/17,WMIH,3.12
01/13/17,WMK,2.19
01/13/17,WMLP,0.44
01/13/17,WMS,16.94
01/13/17,WMT,1.85
01/13/17,WNC,23.55
01/13/17,WNEB,1.74
01/13/17,WNR,6.35
01/13/17,WNRL,0.56
01/13/17,WOOF,1.35
01/13/17,WOR,9.41
01/13/17,WPC,1.8
01/13/17,WPCS,3.92
01/13/17,WPG,3.8
01/13/17,WPT,0.18
01/13/17,WPX,9.64
01/13/17,WPZ,4.15
01/13/17,WR,1.24
01/13/17,WRB,5.29
01/13/17,WRE,7.36
01/13/17,WRI,3.61
01/13/17,WRK,1.57
01/13/17,WRLD,33.4
01/13/17,WSBC,1.52
01/13/17,WSBF,1.4
01/13/17,WSCI,0.74
01/13/17,WSFS,1.04
01/13/17,WSM,19.63
01/13/17,WSO,4.03
01/13/17,WSR,4.44
01/13/17,WST,2.9
01/13/17,WSTC,0.73
01/13/17,WSTG,0.04
01/13/17,WSTL,0.15
01/13/17,WTBA,0.43
01/13/17,WTFC,6.56
01/13/17,WTI,29.74
01/13/17,WTM,0.5
01/13/17,WTR,3.13
01/13/17,WTS,4.48
01/13/17,WTT,0.45
01/13/17,WTW,80.66
01/13/17,WU,12.83
01/13/17,WVFC,0.06
01/13/17,WVVI,0.09
01/13/17,WWAV,2.31
01/13/17,WWD,2.22
01/13/17,WWE,30.92
01/13/17,WWW,6.71
01/13/17,WY,1.57
01/13/17,WYIGU,0.01
01/13/17,WYN,6.46
01/13/17,WYNN,23.72
01/13/17,WYY,0.7
01/13/17,X,16.3
01/13/17,XBIO,0.12
01/13/17,XBIT,24.64
01/13/17,XBKS,3.42
01/13/17,XCO,11.74
01/13/17,XCRA,0.91
01/13/17,XEC,2.55
01/13/17,XEL,1.76
01/13/17,XELB,0.18
01/13/17,XENE,1.46
01/13/17,XENT,4.47
01/13/17,XGTI,77.21
01/13/17,XHR,1.64
01/13/17,XL,2.81
01/13/17,XLNX,4.99
01/13/17,XLRN,9.94
01/13/17,XNCR,9.17
01/13/17,XOM,0.85
01/13/17,XOMA,7.85
01/13/17,XON,30.79
01/13/17,XONE,20.06
01/13/17,XOXO,0.71
01/13/17,XPER,6.81
01/13/17,XPL,0.06
01/13/17,XPLR,0.19
01/13/17,XPO,14.46
01/13/17,XRAY,4.11
01/13/17,XRDC,0.2
01/13/17,XRM,1.52
01/13/17,XRX,1.66
01/13/17,XTNT,1.77
01/13/17,XXIA,1.18
01/13/17,XXII,6.77
01/13/17,XYL,2.46
01/13/17,Y,0.43
01/13/17,YDKN,1.46
01/13/17,YECO,0.07
01/13/17,YELP,8.84
01/13/17,YHOO,5.55
01/13/17,YORW,1.32
01/13/17,YRCW,15.16
01/13/17,YTEN,4.07
01/13/17,YTRA,3.32
01/13/17,YUM,1.87
01/13/17,YUMA,1.77
01/13/17,YUME,4.25
01/13/17,Z,13.24
01/13/17,ZAGG,11.39
01/13/17,ZAIS,5.47
01/13/17,ZAYO,4.1
01/13/17,ZBH,1.84
01/13/17,ZBRA,8.22
01/13/17,ZEN,7.81
01/13/17,ZEUS,3.43
01/13/17,ZFGN,4.97
01/13/17,ZG,21.56
01/13/17,ZGNX,20.6
01/13/17,ZION,8.25
01/13/17,ZIOP,34.81
01/13/17,ZIXI,1.57
01/13/17,ZLTQ,25.93
01/13/17,ZN,0.28
01/13/17,ZNGA,4.52
01/13/17,ZOES,36.69
01/13/17,ZSAN,2.92
01/13/17,ZTS,1.32
01/13/17,ZUMZ,39.44
01/13/17,ZYNE,22.76
01/31/17,A,1.86
01/31/17,AA,3.27
01/31/17,AAC,30.97
01/31/17,AAL,5.29
01/31/17,AAMC,23.49
01/31/17,AAME,0.13
01/31/17,AAN,6.33
01/31/17,AAOI,12.79
01/31/17,AAON,4
01/31/17,AAP,7.84
01/31/17,AAPL,0.89
01/31/17,AAT,1.82
01/31/17,AAWW,3.41
01/31/17,AB,0.87
01/31/17,ABAC,0.01
01/31/17,ABAX,17.81
01/31/17,ABBV,1.92
01/31/17,ABC,9.21
01/31/17,ABCB,2.67
01/31/17,ABCD,0.67
01/31/17,ABCO,7.7
01/31/17,ABDC,1.24
01/31/17,ABE,0.04
01/31/17,ABEO,21.88
01/31/17,ABG,8.64
01/31/17,ABIL,1.59
01/31/17,ABIO,2.33
01/31/17,ABM,3.59
01/31/17,ABMD,5.76
01/31/17,ABR,0.24
01/31/17,ABT,0.77
01/31/17,ABTL,1.72
01/31/17,ABUS,1.92
01/31/17,ABY,4.27
01/31/17,AC,2.19
01/31/17,ACAD,30.92
01/31/17,ACAT,17.19
01/31/17,ACC,2.51
01/31/17,ACCO,3.21
01/31/17,ACET,9.79
01/31/17,ACFC,0.1
01/31/17,ACGL,1.69
01/31/17,ACHC,26.15
01/31/17,ACHN,9.21
01/31/17,ACIW,9.05
01/31/17,ACLS,3.72
01/31/17,ACM,3.41
