date,symbol,Short Percentage Of Float
02/10/06,GLAD,3
02/10/06,GLBZ,0.03
02/10/06,GLCH,0.78
02/10/06,GLNG,1.18
02/10/06,GLP,0.05
02/10/06,GLT,4.91
02/10/06,GLW,0.85
02/10/06,GMCR,2.03
02/10/06,GME,14.01
02/10/06,GNCMA,3.8
02/10/06,GNTX,7.82
02/10/06,GNVC,0.07
02/10/06,GNW,1.6
02/10/06,GOGL,3.57
02/10/06,GOOD,0.66
02/10/06,GOOGL,0.83
02/10/06,GPC,1.17
02/10/06,GPI,3.6
02/10/06,GPIC,1.35
02/10/06,GPK,0.83
02/10/06,GPN,4.17
02/10/06,GPS,1
02/10/06,GPX,2.21
02/10/06,GRA,6.49
02/10/06,GRC,1.73
02/10/06,GRIF,0.02
02/10/06,GRMN,9.83
02/10/06,GROW,0.85
02/10/06,GS,2.43
02/10/06,GSBC,2.07
02/10/06,GSOL,0.07
02/10/06,GST,0.19
02/10/06,GT,15.49
02/10/06,GTI,4.86
02/10/06,GTIM,0.01
02/10/06,GTIV,4.66
02/10/06,GTXI,2.18
02/10/06,GTY,1.78
02/10/06,GV,0.02
02/10/06,GVA,3.29
02/10/06,GVP,1.43
02/10/06,GWR,4.92
02/10/06,GWW,0.71
02/10/06,GXP,5.29
02/10/06,GYRO,0.03
02/10/06,HA,0.53
02/10/06,HAE,2.65
02/10/06,HAFC,3.21
02/10/06,HAIN,3.59
02/10/06,HAL,4.33
02/10/06,HALO,0.23
02/10/06,HAR,2.25
02/10/06,HAS,1.91
02/10/06,HAST,0.19
02/10/06,HBAN,3.04
02/10/06,HBHC,2.73
02/10/06,HBIO,0.65
02/10/06,HBNC,0.02
02/10/06,HBOS,0.01
02/10/06,HBP,1.75
02/10/06,HCBK,1.97
02/10/06,HCC,3.35
02/10/06,HCKT,0.31
02/10/06,HCN,3.01
02/10/06,HCP,2.4
02/10/06,HCSG,15.64
02/10/06,HD,1.04
02/10/06,HDNG,0.14
02/10/06,HDSN,0.02
02/10/06,HE,8.37
02/10/06,HEB,1.06
02/10/06,HEES,0.4
02/10/06,HEI.A,0.22
02/10/06,HELE,6.93
02/10/06,HEOP,0.01
02/10/06,HEP,0.84
02/10/06,HES,5.96
02/10/06,HFBC,0.09
02/10/06,HFC,4.47
02/10/06,HFFC,0.01
02/10/06,HFWA,0.06
02/10/06,HGT,0.39
02/10/06,HH,3.14
02/10/06,HHS,0.66
02/10/06,HIBB,5.18
02/10/06,HIFS,0.11
02/10/06,HIG,1.74
02/10/06,HIHO,0.12
02/10/06,HILL,3.43
02/10/06,HITT,0.73
02/10/06,HIW,5.48
02/10/06,HL,6.72
02/10/06,HLF,0.46
02/10/06,HLIT,4.86
02/10/06,HLX,8.97
02/10/06,HME,6.25
02/10/06,HMG,0.05
02/10/06,HMN,2.62
02/10/06,HMNF,0.39
02/10/06,HMNY,0.08
02/10/06,HMSY,0.36
02/10/06,HNI,1.7
02/10/06,HNR,4.7
02/10/06,HNT,1.66
02/10/06,HOFT,2.12
02/10/06,HOG,7.83
02/10/06,HOLX,9.68
02/10/06,HON,0.77
02/10/06,HOPE,3.61
02/10/06,HOS,5.71
02/10/06,HOV,10.85
02/10/06,HP,3.85
02/10/06,HPQ,1.68
02/10/06,HPT,2.55
02/10/06,HPY,2.54
02/10/06,HR,2.47
02/10/06,HRB,2.68
02/10/06,HRC,2.11
02/10/06,HRG,0.36
02/10/06,HRL,0.56
02/10/06,HRS,1.48
02/10/06,HRTX,0.25
02/10/06,HSC,0.98
02/10/06,HSH,0.59
02/10/06,HSIC,3.67
02/10/06,HSII,3.24
02/10/06,HSKA,0.02
02/10/06,HSON,8.14
02/10/06,HSP,0.66
02/10/06,HST,5.23
02/10/06,HSTM,0.13
02/10/06,HSY,1.28
02/10/06,HT,1.8
02/10/06,HTBK,2.42
02/10/06,HTCH,18.69
02/10/06,HTGC,2.01
02/10/06,HTH,7.19
02/10/06,HTLD,5.83
02/10/06,HTLF,1.34
02/10/06,HUBB,1.68
02/10/06,HUBG,3.94
02/10/06,HUM,1.69
02/10/06,HUN,2.47
02/10/06,HURC,9.4
02/10/06,HURN,2.56
02/10/06,HVT,4.52
02/10/06,HW,21.31
02/10/06,HWBK,0.01
02/10/06,HWKN,0.03
02/10/06,HXL,4.74
02/10/06,HZO,14.34
02/10/06,IAC,3.43
02/10/06,IART,6.43
02/10/06,IBCA,0.38
02/10/06,IBCP,4.41
02/10/06,IBKC,2.65
02/10/06,IBM,0.43
02/10/06,IBOC,0.33
02/10/06,ICAD,0.56
02/10/06,ICCC,0.14
02/10/06,ICE,1.12
02/10/06,ICH,0.01
02/10/06,ICON,2.21
02/10/06,ICUI,14.59
02/10/06,IDA,8.98
02/10/06,IDCC,4.27
02/10/06,IDIX,11.92
02/10/06,IDN,3.83
02/10/06,IDRA,0.01
02/10/06,IDSA,1.56
02/10/06,IDSY,5.38
02/10/06,IDT,2.83
02/10/06,IDTI,5.37
02/10/06,IDXG,0.91
02/10/06,IDXX,2.91
02/10/06,IEP,0.02
02/10/06,IEX,3.17
02/10/06,IFF,1.07
02/10/06,IFMI,0.3
02/10/06,IFON,8.57
02/10/06,IGTE,0.91
02/10/06,IHC,0.83
02/10/06,IIIN,1.41
02/10/06,IIN,0.04
02/10/06,IIVI,3.33
02/10/06,IKAN,2.79
02/10/06,IKNX,0.01
02/10/06,ILMN,6.94
02/10/06,IM,1.32
02/10/06,IMAX,17.52
02/10/06,IMGN,3.47
02/10/06,IMH,13.28
02/10/06,IMKTA,1.06
02/10/06,IMMR,2.35
02/10/06,IMMU,6.28
02/10/06,INAP,0.64
02/10/06,INCY,5.52
02/10/06,INDB,2.34
02/10/06,INFA,4.82
02/10/06,INFI,0.05
02/10/06,INFO,0.63
02/10/06,INGR,4.39
02/10/06,ININ,0.38
02/10/06,INO,0.98
02/10/06,INOD,0.01
02/10/06,INSG,19.7
02/10/06,INSM,3.06
02/10/06,INSY,24.42
02/10/06,INT,5.31
02/10/06,INTC,0.9
02/10/06,INTL,0.06
02/10/06,INTT,0.19
02/10/06,INTU,2.35
02/10/06,INTX,1.73
02/10/06,INUV,1.15
02/10/06,INVA,1.28
02/10/06,INVE,2.14
02/10/06,INVT,0.24
02/10/06,IO,12.8
02/10/06,IOC,12.63
02/10/06,IONS,7.13
02/10/06,IOSP,2.37
02/10/06,IP,1.71
02/10/06,IPAR,4.43
02/10/06,IPAS,5.73
02/10/06,IPCC,3.35
02/10/06,IPG,7.24
02/10/06,IR,0.99
02/10/06,IRBT,4.64
02/10/06,IRC,2.7
02/10/06,IRET,1.95
02/10/06,IRF,7.43
02/10/06,IRIX,0.05
02/10/06,IRM,2.38
02/10/06,ISBC,1.05
02/10/06,ISCA,1.27
02/10/06,ISIG,0.29
02/10/06,ISIL,3.58
02/10/06,ISLE,7.18
02/10/06,ISNS,0.03
02/10/06,ISRG,7.44
02/10/06,ISRL,0.57
02/10/06,ISSC,20.53
02/10/06,ISSI,5.35
02/10/06,IT,4.46
02/10/06,ITC,1.84
02/10/06,ITG,3.04
02/10/06,ITGR,10.59
02/10/06,ITI,0.05
02/10/06,ITIC,0.25
02/10/06,ITMN,15.68
02/10/06,ITRI,8.99
02/10/06,ITRN,0.26
02/10/06,ITT,0.99
02/10/06,ITW,1.59
02/10/06,IVAC,5.47
02/10/06,IVC,5.73
02/10/06,IVZ,0.26
02/10/06,IXYS,1.98
02/10/06,JACK,3.81
02/10/06,JAH,14.11
02/10/06,JAKK,28.69
02/10/06,JAXB,0.05
02/10/06,JBHT,6.19
02/10/06,JBL,1.82
02/10/06,JBLU,15.87
02/10/06,JBSS,10.67
02/10/06,JCI,1.37
02/10/06,JCOM,17.94
02/10/06,JCP,4.17
02/10/06,JCTCF,0.21
02/10/06,JEC,3.17
02/10/06,JJSF,1.68
02/10/06,JKHY,4.99
02/10/06,JLL,3.37
02/10/06,JMBA,0.02
02/10/06,JNJ,0.35
02/10/06,JNP,3.26
02/10/06,JNPR,4.44
02/10/06,JNS,4.38
02/10/06,JOB,0.09
02/10/06,JOE,6.36
02/10/06,JOSB,34.83
02/10/06,JOUT,0.02
02/10/06,JOY,2.63
02/10/06,JPM,1.13
02/10/06,JRN,1.3
02/10/06,JST,0.01
02/10/06,JVA,0.33
02/10/06,JW.A,0.38
02/10/06,JWN,2.31
02/10/06,K,0.75
02/10/06,KAI,2.6
02/10/06,KAMN,2.94
02/10/06,KATE,2.66
02/10/06,KBAL,1.34
02/10/06,KBH,8.58
02/10/06,KCLI,0.67
02/10/06,KELYA,3.05
02/10/06,KEM,3.32
02/10/06,KEQU,0.26
02/10/06,KERX,6.57
02/10/06,KEX,4.45
02/10/06,KEY,2.23
02/10/06,KFRC,2.91
02/10/06,KFY,4.86
02/10/06,KIM,1.55
02/10/06,KINS,0.13
02/10/06,KIRK,0.89
02/10/06,KKD,40.8
02/10/06,KLAC,3.89
02/10/06,KLIC,8.09
02/10/06,KMB,0.61
02/10/06,KMG,0.02
02/10/06,KMP,1.25
02/10/06,KMPR,1.2
02/10/06,KMR,0.26
02/10/06,KMT,3.04
02/10/06,KMX,11.93
02/10/06,KND,22.4
02/10/06,KNL,0.77
02/10/06,KNX,7
02/10/06,KO,0.38
02/10/06,KONA,1.2
02/10/06,KOOL,5.12
02/10/06,KOP,0.38
02/10/06,KOPN,6.31
02/10/06,KOSS,0.06
02/10/06,KR,1.76
02/10/06,KRC,5.58
02/10/06,KRG,2.24
02/10/06,KRNY,0.69
02/10/06,KRO,0.17
02/10/06,KSS,1.95
02/10/06,KSU,7.45
02/10/06,KTCC,0.04
02/10/06,KTEC,0.29
02/10/06,KTOS,5.9
02/10/06,KVHI,14.05
02/10/06,KWR,1.31
02/10/06,L,0.28
02/10/06,LABL,0.15
02/10/06,LAD,3.78
02/10/06,LAKE,0.95
02/10/06,LAMR,5.39
02/10/06,LANC,2.51
02/10/06,LARK,0.08
02/10/06,LAWS,1.21
02/10/06,LAYN,3.56
02/10/06,LAZ,10.26
02/10/06,LB,1.94
02/10/06,LBAI,3.71
02/10/06,LBTYA,1.04
02/10/06,LBY,5.62
02/10/06,LCI,0.05
02/10/06,LCII,5.26
02/10/06,LCUT,4.59
02/10/06,LDL,0.13
02/10/06,LDR,2.88
02/10/06,LECO,3.85
02/10/06,LEE,3.27
02/10/06,LEG,1.68
02/10/06,LEN,6.28
02/10/06,LEU,6.4
02/10/06,LF,9.67
02/10/06,LFUS,3.99
02/10/06,LGF.B,3
02/10/06,LGL,0.18
02/10/06,LH,3
02/10/06,LHCG,0.77
02/10/06,LHO,4.27
02/10/06,LII,2.9
02/10/06,LIME,0.21
02/10/06,LINC,0.42
02/10/06,LINK,0.84
02/10/06,LION,0.02
02/10/06,LIOX,6.04
02/10/06,LIVN,21.51
02/10/06,LJPC,2.53
02/10/06,LKFN,2.29
02/10/06,LKQ,4.47
02/10/06,LLL,1.56
02/10/06,LLTC,2.19
02/10/06,LLY,1.04
02/10/06,LM,2.36
02/10/06,LMIA,0.1
02/10/06,LMNX,4.98
02/10/06,LMT,0.83
02/10/06,LNBB,0.19
02/10/06,LNC,2.19
02/10/06,LNCE,6.53
02/10/06,LNDC,0.43
02/10/06,LNG,14.76
02/10/06,LNN,10.12
02/10/06,LNT,1.07
02/10/06,LOGI,0.81
02/10/06,LOJN,3.83
02/10/06,LOOK,0.71
02/10/06,LORL,1.44
02/10/06,LOW,1.72
02/10/06,LPNT,7.85
02/10/06,LPSN,1.08
02/10/06,LPT,1.61
02/10/06,LPTH,3.92
02/10/06,LPX,3.93
02/10/06,LRAD,4.04
02/10/06,LRCX,3.52
02/10/06,LSBG,0.01
02/10/06,LSBI,0.04
02/10/06,LSCC,4.17
02/10/06,LSI,2.86
02/10/06,LSTR,2.23
02/10/06,LTC,3.2
02/10/06,LTM,6.32
02/10/06,LTRE,9.09
02/10/06,LTRX,0.14
02/10/06,LTS,0.16
02/10/06,LUB,3.13
02/10/06,LUK,3.03
02/10/06,LUV,1.07
02/10/06,LVLT,10.44
02/10/06,LVS,1.49
02/10/06,LWAY,3.75
02/10/06,LXK,4.4
02/10/06,LXP,3.96
02/10/06,LXRX,3.95
02/10/06,LXU,0.04
02/10/06,LYTS,2.94
02/10/06,LYV,2.21
02/10/06,LZB,19.3
02/10/06,M,1.92
02/10/06,MAA,2.7
02/10/06,MAC,3.19
02/10/06,MAGS,4.22
02/10/06,MAN,2.27
02/10/06,MANH,5.04
02/10/06,MANT,3.69
02/10/06,MAR,1.27
02/10/06,MARPS,0.1
02/10/06,MAS,1.96
02/10/06,MAT,1.06
02/10/06,MATN,1.43
02/10/06,MATR,0.16
02/10/06,MATW,2.61
02/10/06,MATX,4.81
02/10/06,MAYS,0.09
02/10/06,MBFI,2.32
02/10/06,MBI,12.78
02/10/06,MBOT,13.55
02/10/06,MBRG,0.05
02/10/06,MBTF,1.94
02/10/06,MBVT,0.05
02/10/06,MBVX,21.69
02/10/06,MBWM,2.32
02/10/06,MCBC,2.31
02/10/06,MCD,0.82
02/10/06,MCF,1.45
02/10/06,MCGC,4.77
02/10/06,MCHP,2.67
02/10/06,MCHX,14.47
02/10/06,MCK,1.09
02/10/06,MCO,0.12
02/10/06,MCRI,3.94
02/10/06,MCRL,6.68
02/10/06,MCRS,4.2
02/10/06,MCS,2.6
02/10/06,MCY,1.46
02/10/06,MD,4.06
02/10/06,MDC,7.8
02/10/06,MDCA,0.05
02/10/06,MDCI,0.42
02/10/06,MDCO,9.24
02/10/06,MDLZ,1.28
02/10/06,MDP,2.98
02/10/06,MDR,2.03
02/10/06,MDRX,12.78
02/10/06,MDSY,0.58
02/10/06,MDT,0.62
02/10/06,MDU,3.19
02/10/06,MEAS,4.61
02/10/06,MED,2.92
02/10/06,MEG,2.91
02/10/06,MEI,2.78
02/10/06,MEIP,0.79
02/10/06,MENT,3.84
02/10/06,MERC,4.02
02/10/06,MET,0.54
02/10/06,METR,1.98
02/10/06,MFA,2.71
02/10/06,MFI,0.01
02/10/06,MFIN,0.18
02/10/06,MFLX,3.3
02/10/06,MFSF,0.04
02/10/06,MGAM,34.91
02/10/06,MGCD,0.1
02/10/06,MGEE,2.77
02/10/06,MGI,2.96
02/10/06,MGIC,0.01
02/10/06,MGLN,3.83
02/10/06,MGM,2.51
02/10/06,MGN,3.13
02/10/06,MGPI,5.61
02/10/06,MGRC,2.84
02/10/06,MHK,2.64
02/10/06,MHO,9.94
02/10/06,MIC,0.48
02/10/06,MICR,4.88
02/10/06,MIDD,9.2
02/10/06,MIL,2.36
02/10/06,MIND,0.68
02/10/06,MINI,23.99
02/10/06,MKC,2.04
02/10/06,MKL,2.15
02/10/06,MKSI,2.17
02/10/06,MKTX,7.28
02/10/06,MLAB,0.02
02/10/06,MLHR,2.14
02/10/06,MLI,3.86
02/10/06,MLM,1.55
02/10/06,MLNK,2.7
02/10/06,MLP,0.97
02/10/06,MLR,0.77
02/10/06,MLSS,0.83
02/10/06,MMAC,0.38
02/10/06,MMC,1.37
02/10/06,MMLP,0.07
02/10/06,MMM,0.4
02/10/06,MMP,0.95
02/10/06,MMS,2.69
02/10/06,MMSI,5.78
02/10/06,MNDO,0.06
02/10/06,MNI,1.17
02/10/06,MNKD,6.68
02/10/06,MNR,0.08
02/10/06,MNRK,0.01
02/10/06,MNRO,1.83
02/10/06,MNST,21.93
02/10/06,MNTA,12.39
02/10/06,MNTG,2.06
02/10/06,MO,0.71
02/10/06,MOCO,0.33
02/10/06,MOD,3.21
02/10/06,MOFG,0.04
02/10/06,MOG.A,2.18
02/10/06,MOH,2.83
02/10/06,MON,0.85
02/10/06,MORN,1.13
02/10/06,MOSY,2.52
02/10/06,MOV,2.37
02/10/06,MOVE,3.21
02/10/06,MPB,0.03
02/10/06,MPW,2.91
02/10/06,MPWR,1.82
02/10/06,MPX,2.57
02/10/06,MRCY,4.13
02/10/06,MRGE,12.63
02/10/06,MRH,6.16
02/10/06,MRK,0.98
02/10/06,MRLN,3.01
02/10/06,MRO,1.25
02/10/06,MRTN,2.67
02/10/06,MRVC,3.65
02/10/06,MRVL,2.29
02/10/06,MS,0.77
02/10/06,MSA,4.64
02/10/06,MSB,0.22
02/10/06,MSCC,8.49
02/10/06,MSEX,2.43
02/10/06,MSFG,2.7
02/10/06,MSFT,0.42
02/10/06,MSI,0.44
02/10/06,MSM,1.27
02/10/06,MSN,0.08
02/10/06,MSO,13.33
02/10/06,MSON,0.36
02/10/06,MSTR,11.51
02/10/06,MSTX,2.24
02/10/06,MTB,1.52
02/10/06,MTD,0.73
02/10/06,MTEX,9.92
02/10/06,MTG,8.32
02/10/06,MTH,11.33
02/10/06,MTN,3.04
02/10/06,MTOR,6.56
02/10/06,MTR,0.04
02/10/06,MTRN,2.7
02/10/06,MTRX,2.1
02/10/06,MTSC,2.48
02/10/06,MTSN,3.07
02/10/06,MTW,5.23
02/10/06,MTX,4.26
02/10/06,MTZ,4.17
02/10/06,MU,3.41
02/10/06,MUR,1.78
02/10/06,MVIS,14.57
02/10/06,MWE,0.46
02/10/06,MWIV,1.41
02/10/06,MWV,2.14
02/10/06,MWW,6.26
02/10/06,MXC,0.15
02/10/06,MXIM,2.44
02/10/06,MXWL,4.83
02/10/06,MYE,3.45
02/10/06,MYGN,7.45
02/10/06,MYL,0.92
02/10/06,NAII,0.03
02/10/06,NANO,1.95
02/10/06,NASB,0.77
02/10/06,NAT,4.77
02/10/06,NATH,0.08
02/10/06,NATI,2.36
02/10/06,NATL,0.7
02/10/06,NATR,5.7
02/10/06,NAV,5.13
02/10/06,NAVG,2.6
02/10/06,NBBC,0.05
02/10/06,NBIX,11.92
02/10/06,NBL,2.12
02/10/06,NBN,0.05
02/10/06,NBR,4.81
02/10/06,NBTB,2.38
02/10/06,NBTF,0.02
02/10/06,NC,1.75
02/10/06,NCI,6.43
02/10/06,NCIT,0.1
02/10/06,NCR,2.06
02/10/06,NCS,6.72
02/10/06,NDAQ,7.77
02/10/06,NDSN,3.91
02/10/06,NE,4.81
02/10/06,NEE,2.81
02/10/06,NEM,3.14
02/10/06,NEOG,0.1
02/10/06,NEON,0.04
02/10/06,NEU,2.18
02/10/06,NEWP,4.54
02/10/06,NEWT,0.51
02/10/06,NFG,2.96
02/10/06,NFLX,28.26
02/10/06,NFX,1.42
02/10/06,NGS,10.79
02/10/06,NHC,1.22
02/10/06,NHI,2.03
02/10/06,NHTC,2.88
02/10/06,NI,2.77
02/10/06,NICK,0.11
02/10/06,NILE,26.71
02/10/06,NJR,4.62
02/10/06,NKE,1.06
02/10/06,NKSH,0.02
02/10/06,NKTR,19.44
02/10/06,NL,1.32
02/10/06,NLP,0
02/10/06,NLS,35
02/10/06,NLY,6.85
02/10/06,NM,5.71
02/10/06,NMRX,0.05
02/10/06,NNBR,2.56
02/10/06,NNI,1.58
02/10/06,NNN,3.04
02/10/06,NOC,1.44
02/10/06,NOV,4.32
02/10/06,NOVB,0.02
02/10/06,NP,12.86
02/10/06,NPBC,3.14
02/10/06,NPK,2
02/10/06,NPO,6.24
02/10/06,NPSP,11.32
02/10/06,NR,5.03
02/10/06,NRF,3.61
02/10/06,NRG,0.03
02/10/06,NRIM,0.03
02/10/06,NRP,0.31
02/10/06,NRT,0.11
02/10/06,NS,0.4
02/10/06,NSC,0.65
02/10/06,NSEC,0.02
02/10/06,NSIT,6.72
02/10/06,NSP,8.9
02/10/06,NSR,4.04
02/10/06,NSSC,3.92
02/10/06,NSYS,0.32
02/10/06,NTAP,3.21
02/10/06,NTCT,1.67
02/10/06,NTGR,12.99
02/10/06,NTIC,0.13
02/10/06,NTLS,1.58
02/10/06,NTN,0.27
02/10/06,NTP,0.79
02/10/06,NTRI,24.76
02/10/06,NTRS,1.82
02/10/06,NTS,0.04
02/10/06,NTWK,0.14
02/10/06,NUAN,4.11
02/10/06,NUE,4.18
02/10/06,NURO,5.46
02/10/06,NUS,3.2
02/10/06,NUTR,0.26
02/10/06,NUVA,8.94
02/10/06,NVAX,7.44
02/10/06,NVDA,4.88
02/10/06,NVEC,29.51
02/10/06,NVMI,0.02
02/10/06,NVR,10.42
02/10/06,NVSL,0.03
02/10/06,NWBI,0.9
02/10/06,NWE,2.2
02/10/06,NWFL,0.03
02/10/06,NWL,3.85
02/10/06,NWLI,1.3
02/10/06,NWN,3.5
02/10/06,NWPX,0.27
02/10/06,NWY,2.39
02/10/06,NXST,0.54
02/10/06,NXTM,2.51
02/10/06,NYCB,6.31
02/10/06,NYMT,0.24
02/10/06,NYMX,0.03
02/10/06,NYNY,6.25
02/10/06,NYT,7.87
02/10/06,O,1.2
02/10/06,OA,4.18
02/10/06,OBAS,0.01
02/10/06,OBCI,0.02
02/10/06,OCC,0.03
02/10/06,OCFC,1.64
02/10/06,OCLR,3.65
02/10/06,OCN,5.29
02/10/06,OCR,6.2
02/10/06,ODC,0.05
02/10/06,ODFL,2.59
02/10/06,ODP,1.73
02/10/06,OFC,6.14
02/10/06,OFG,6.68
02/10/06,OFIX,0.32
02/10/06,OFLX,0.76
02/10/06,OGE,1.6
02/10/06,OGXI,2.21
02/10/06,OHAI,2.43
02/10/06,OHI,2.71
02/10/06,OI,1.76
02/10/06,OII,4.96
02/10/06,OIS,5.08
02/10/06,OKE,5.72
02/10/06,OKS,0.31
02/10/06,OKSB,2.7
02/10/06,OLED,9.42
02/10/06,OLN,4.29
02/10/06,OLP,1.97
02/10/06,OMC,1.46
02/10/06,OMCL,3.1
02/10/06,OME,0.27
02/10/06,OMEX,3.31
02/10/06,OMG,6.38
02/10/06,OMI,3.65
02/10/06,OMN,1.41
02/10/06,ON,3.56
02/10/06,ONB,4.48
02/10/06,ONFC,0.01
02/10/06,ONVI,0.98
02/10/06,OPHC,0.01
02/10/06,OPLK,2.39
02/10/06,OPOF,0.01
02/10/06,OPY,0.28
02/10/06,ORA,1.3
02/10/06,ORBK,0.16
02/10/06,ORBT,0.65
02/10/06,ORCL,0.59
02/10/06,ORI,1.62
02/10/06,ORLY,2.74
02/10/06,OSBC,2.39
02/10/06,OSHC,0.01
02/10/06,OSIS,8.61
02/10/06,OSK,1.56
02/10/06,OSTK,45.9
02/10/06,OSUR,8.08
02/10/06,OTIV,3.07
02/10/06,OTTR,2.98
02/10/06,OUTR,8
02/10/06,OVBC,0.16
02/10/06,OVRL,0.46
02/10/06,OVTI,20.53
02/10/06,OXM,7.7
02/10/06,OXY,1.65
02/10/06,OZRK,11.6
02/10/06,PAA,0.59
02/10/06,PACW,3.25
02/10/06,PAG,5
02/10/06,PAR,2.59
02/10/06,PATK,0.77
02/10/06,PAY,0.94
02/10/06,PAYX,2
02/10/06,PB,5.38
02/10/06,PBBI,0.01
02/10/06,PBCT,0.73
02/10/06,PBH,2.51
02/10/06,PBI,1.61
02/10/06,PBIP,0.02
02/10/06,PBT,0.43
02/10/06,PBY,10.85
02/10/06,PCAR,1.31
02/10/06,PCBK,0.3
02/10/06,PCG,7.07
02/10/06,PCH,7.45
02/10/06,PCL,1.78
02/10/06,PCLN,12.66
02/10/06,PCMI,4.46
02/10/06,PCP,1.18
02/10/06,PCTI,0.57
02/10/06,PCYC,11.86
02/10/06,PCYO,0.95
02/10/06,PDCE,3.99
02/10/06,PDCO,4.99
02/10/06,PDEX,0.15
02/10/06,PDFS,5.23
02/10/06,PDLI,6.29
02/10/06,PEBK,0.03
02/10/06,PEBO,1.87
02/10/06,PEG,1.5
02/10/06,PEGA,1.71
02/10/06,PEIX,6.6
02/10/06,PENN,1.81
02/10/06,PENX,0.46
02/10/06,PEP,0.36
02/10/06,PERF,1.02
02/10/06,PERI,0.66
02/10/06,PERY,3.92
02/10/06,PES,3.45
02/10/06,PESI,0.01
02/10/06,PETM,2.81
02/10/06,PETS,9.49
02/10/06,PFBC,1.49
02/10/06,PFBI,0.07
02/10/06,PFBX,0.03
02/10/06,PFE,0.7
02/10/06,PFG,0.78
02/10/06,PFIN,0.07
02/10/06,PFS,4.77
02/10/06,PFSW,6.82
02/10/06,PG,0.47
02/10/06,PGC,2.16
02/10/06,PGI,3.84
02/10/06,PGNX,6.89
02/10/06,PGR,1.16
02/10/06,PH,1.66
02/10/06,PHH,3.15
02/10/06,PHII,0.01
02/10/06,PHM,4.58
02/10/06,PHMD,1.21
02/10/06,PHX,0.05
02/10/06,PICO,1.89
02/10/06,PII,13.26
02/10/06,PIKE,1.43
02/10/06,PIP,0.06
02/10/06,PIR,18.69
02/10/06,PJC,6.88
02/10/06,PKBK,0.01
02/10/06,PKD,2.15
02/10/06,PKE,2.77
02/10/06,PKG,1.35
02/10/06,PKI,0.96
02/10/06,PKOH,1.51
02/10/06,PL,1.42
02/10/06,PLAB,7.81
02/10/06,PLBC,0.01
02/10/06,PLCE,16.77
02/10/06,PLCM,5.35
02/10/06,PLD,1.61
02/10/06,PLKI,4.15
02/10/06,PLNR,15.32
02/10/06,PLPC,0.95
02/10/06,PLT,7.31
02/10/06,PLUG,8.42
02/10/06,PLUS,0.11
02/10/06,PLXS,4.65
02/10/06,PLXT,5.54
02/10/06,PMBC,0.52
02/10/06,PMCS,9.88
02/10/06,PMD,0.26
02/10/06,PMFG,0.1
02/10/06,PNBK,0.02
02/10/06,PNC,1.29
02/10/06,PNFP,2.65
02/10/06,PNM,1.52
02/10/06,PNRA,10.09
02/10/06,PNRG,0.2
02/10/06,PNTR,0.02
02/10/06,PNW,3.97
02/10/06,PNY,6.69
02/10/06,POL,3.27
02/10/06,POM,1.26
02/10/06,POOL,4.47
02/10/06,POPE,0.08
02/10/06,POWI,7.92
02/10/06,POWL,1.89
02/10/06,POWR,1.61
02/10/06,PPBI,0.09
02/10/06,PPC,6.21
02/10/06,PPG,1.05
02/10/06,PPHM,2.03
02/10/06,PPIH,0.04
02/10/06,PPL,1.08
02/10/06,PPS,5.42
02/10/06,PQ,3.52
02/10/06,PRA,4.53
02/10/06,PRAA,16.94
02/10/06,PRCP,0.09
02/10/06,PRE,7.26
02/10/06,PRFT,3.23
02/10/06,PRGO,7.48
02/10/06,PRGS,3.11
02/10/06,PRGX,7.62
02/10/06,PRK,3.3
02/10/06,PRKR,14.92
02/10/06,PRLS,0.82
02/10/06,PROV,1.67
02/10/06,PRPH,2.53
02/10/06,PRSC,3.6
02/10/06,PRU,0.78
02/10/06,PRXL,4.94
02/10/06,PSA,3.05
02/10/06,PSB,2.41
02/10/06,PSEC,0.38
02/10/06,PSEM,3.28
02/10/06,PSMT,0.64
02/10/06,PTC,2.42
02/10/06,PTEK,3.52
02/10/06,PTEN,2.9
02/10/06,PTIE,9.27
02/10/06,PTN,4.07
02/10/06,PTP,3
02/10/06,PTRY,6.61
02/10/06,PTSI,1.4
02/10/06,PULB,0.92
02/10/06,PULS,2.98
02/10/06,PVH,4.22
02/10/06,PVTB,10.93
02/10/06,PW,0.06
02/10/06,PWOD,0.01
02/10/06,PWR,7.02
02/10/06,PWX,0.05
02/10/06,PX,1.09
02/10/06,PXD,4.69
02/10/06,PXLW,5.96
02/10/06,PZZA,8.16
02/10/06,QCCO,1.56
02/10/06,QCOM,0.88
02/10/06,QDEL,3.91
02/10/06,QGEN,1.46
02/10/06,QLGC,4.71
02/10/06,QLTY,0.46
02/10/06,QSII,15.05
02/10/06,QTM,4.09
02/10/06,QUIK,0.66
02/10/06,QUMU,2.21
02/10/06,R,4.86
02/10/06,RAD,3.16
02/10/06,RADA,0.54
02/10/06,RAI,7
02/10/06,RAIL,3.53
02/10/06,RAND,0.07
02/10/06,RAS,3.95
02/10/06,RAVE,0.07
02/10/06,RAVN,4.2
02/10/06,RBC,6.11
02/10/06,RBCAA,0.86
02/10/06,RBPAA,0.81
02/10/06,RCII,4.33
02/10/06,RCKY,3.16
02/10/06,RCL,2.79
02/10/06,RCMT,0.08
02/10/06,RDC,6.73
02/10/06,RDCM,0.07
