date,symbol,Short Percentage Of Float
01/15/15,ALX,2.16
01/15/15,ALXA,7.27
01/15/15,ALXN,2.06
01/15/15,AM,1.12
01/15/15,AMAG,49.09
01/15/15,AMAT,5.86
01/15/15,AMBA,39.2
01/15/15,AMBR,13.59
01/15/15,AMC,7.55
01/15/15,AMCC,12.75
01/15/15,AMCF,0.47
01/15/15,AMCO,0.97
01/15/15,AMCX,7.8
01/15/15,AMD,21.49
01/15/15,AMDA,0.22
01/15/15,AME,1.8
01/15/15,AMED,7.9
01/15/15,AMG,1.01
01/15/15,AMGN,1.14
01/15/15,AMH,2.41
01/15/15,AMIC,0.16
01/15/15,AMID,0.9
01/15/15,AMKR,3.46
01/15/15,AMN,2.35
01/15/15,AMNB,3.09
01/15/15,AMOT,0.17
01/15/15,AMP,0.76
01/15/15,AMPE,20.11
01/15/15,AMRB,0.15
01/15/15,AMRC,3.22
01/15/15,AMRE,2.2
01/15/15,AMRI,29.88
01/15/15,AMRK,0.75
01/15/15,AMRS,21.73
01/15/15,AMS,0.05
01/15/15,AMSC,4.07
01/15/15,AMSF,1.2
01/15/15,AMSWA,1.68
01/15/15,AMT,1.47
01/15/15,AMTD,7.75
01/15/15,AMTG,1.51
01/15/15,AMTX,1.74
01/15/15,AMWD,5.2
01/15/15,AMZN,2.01
01/15/15,AN,3.6
01/15/15,ANAC,18.55
01/15/15,ANAD,7.4
01/15/15,ANAT,0.28
01/15/15,ANCB,0.1
01/15/15,ANCX,1.24
01/15/15,ANDE,2.07
01/15/15,ANET,16.5
01/15/15,ANF,35.13
01/15/15,ANFI,32.78
01/15/15,ANGI,38.45
01/15/15,ANGO,3.4
01/15/15,ANH,3.11
01/15/15,ANIK,13.82
01/15/15,ANIP,14.8
01/15/15,ANN,5.64
01/15/15,ANSS,1.42
01/15/15,ANTH,2.47
01/15/15,ANTM,4.04
01/15/15,ANW,4.58
01/15/15,ANY,3.7
01/15/15,AOBC,27.15
01/15/15,AOI,1.57
01/15/15,AOL,8.42
01/15/15,AON,1.02
01/15/15,AOS,1.78
01/15/15,AOSL,1.86
01/15/15,AP,1.69
01/15/15,APA,2.18
01/15/15,APAGF,1.7
01/15/15,APAM,5.04
01/15/15,APC,1.67
01/15/15,APD,1.59
01/15/15,APDN,0.13
01/15/15,APEI,6.34
01/15/15,APEN,0.09
01/15/15,APH,1.4
01/15/15,APL,10.79
01/15/15,APLP,1.7
01/15/15,APO,1.09
01/15/15,APOG,3.61
01/15/15,APOL,12.29
01/15/15,APRI,6.02
01/15/15,APT,6.85
01/15/15,APTS,0.63
01/15/15,APU,1.85
01/15/15,APWC,0.03
01/15/15,AQXP,0.5
01/15/15,AR,20.98
01/15/15,ARAY,27.21
01/15/15,ARC,1.48
01/15/15,ARCB,6.67
01/15/15,ARCC,2.94
01/15/15,ARCI,0.11
01/15/15,ARCO,14.92
01/15/15,ARCW,16.19
01/15/15,ARCX,1.27
01/15/15,ARDM,0.06
01/15/15,ARDX,3.79
01/15/15,ARE,2.07
01/15/15,ARES,0.03
01/15/15,AREX,34.26
01/15/15,ARG,1.64
01/15/15,ARGS,5.06
01/15/15,ARI,5.67
01/15/15,ARIA,28.73
01/15/15,ARII,15.65
01/15/15,ARIS,0.07
01/15/15,ARKR,0.22
01/15/15,ARL,0.43
01/15/15,ARLP,1.99
01/15/15,ARLZ,11.76
01/15/15,ARMK,1.03
01/15/15,ARNA,20.03
01/15/15,AROC,3.24
01/15/15,ARPI,9.51
01/15/15,ARQL,1.38
01/15/15,ARR,2.61
01/15/15,ARRS,5.72
01/15/15,ARRY,17.59
01/15/15,ARTW,0.04
01/15/15,ARTX,7.14
01/15/15,ARUN,9.3
01/15/15,ARW,2.03
01/15/15,ARWR,25.57
01/15/15,ASA,0.18
01/15/15,ASB,4.25
01/15/15,ASBB,0.15
01/15/15,ASBI,0.15
01/15/15,ASC,5.71
01/15/15,ASCMA,6.57
01/15/15,ASEI,6.87
01/15/15,ASFI,0.2
01/15/15,ASGN,1.91
01/15/15,ASH,5.48
01/15/15,ASMB,1.74
01/15/15,ASNA,5.07
01/15/15,ASPN,8.53
01/15/15,ASPS,27.18
01/15/15,ASPX,17.04
01/15/15,ASRV,0.88
01/15/15,AST,0.69
01/15/15,ASTC,1.96
01/15/15,ASTE,3.36
01/15/15,ASTI,5.4
01/15/15,ASUR,0.07
01/15/15,ASYS,1.21
01/15/15,ATAX,0.1
01/15/15,ATEA,1.87
01/15/15,ATEC,3.68
01/15/15,ATEN,5.74
01/15/15,ATHN,40.79
01/15/15,ATHX,2.34
01/15/15,ATI,4.94
01/15/15,ATLC,21.84
01/15/15,ATLO,1.68
01/15/15,ATML,1.86
01/15/15,ATNI,2.18
01/15/15,ATNM,2.26
01/15/15,ATNY,0.23
01/15/15,ATO,0.69
01/15/15,ATOS,2.98
01/15/15,ATR,2.5
01/15/15,ATRA,1.21
01/15/15,ATRC,9.03
01/15/15,ATRI,2.36
01/15/15,ATRM,0.79
01/15/15,ATRO,5.66
01/15/15,ATRS,7.88
01/15/15,ATSG,1.46
01/15/15,ATTO,0.36
01/15/15,ATTU,1.06
01/15/15,ATU,3.93
01/15/15,ATVI,5.48
01/15/15,ATW,5.83
01/15/15,AUBN,0.01
01/15/15,AUDC,0.86
01/15/15,AUMN,4.71
01/15/15,AUXL,29.16
01/15/15,AVA,4.53
01/15/15,AVAV,5.26
01/15/15,AVB,4.61
01/15/15,AVD,12.61
01/15/15,AVEO,0.59
01/15/15,AVGO,1.08
01/15/15,AVHI,2.44
01/15/15,AVIR,0.65
01/15/15,AVNW,2.08
01/15/15,AVOL,0.24
01/15/15,AVP,17.95
01/15/15,AVT,1.47
01/15/15,AVX,1.68
01/15/15,AVY,3.46
01/15/15,AWAY,5.52
01/15/15,AWH,0.82
01/15/15,AWI,13.92
01/15/15,AWK,0.54
01/15/15,AWR,2.24
01/15/15,AWRE,0.57
01/15/15,AWX,0.2
01/15/15,AXAS,15.13
01/15/15,AXDX,23.91
01/15/15,AXE,2.58
01/15/15,AXGN,0.05
01/15/15,AXL,12.89
01/15/15,AXLL,6.13
01/15/15,AXN,0.08
01/15/15,AXP,0.92
01/15/15,AXPW,0.42
01/15/15,AXR,0.53
01/15/15,AXS,1.07
01/15/15,AXTA,1.24
01/15/15,AXTI,0.24
01/15/15,AYI,3.31
01/15/15,AYR,4.65
01/15/15,AZO,7.16
01/15/15,AZPN,3.21
01/15/15,AZZ,3.78
01/15/15,B,3.9
01/15/15,BA,2.95
01/15/15,BABY,3.52
01/15/15,BAC,0.84
01/15/15,BAH,1.63
01/15/15,BALT,16.03
01/15/15,BAMM,2.07
01/15/15,BANC,7.95
01/15/15,BANF,2.74
01/15/15,BANR,2.44
01/15/15,BANX,0.49
01/15/15,BAP,1.48
01/15/15,BAS,21
01/15/15,BASI,0.6
01/15/15,BAX,2.04
01/15/15,BBBY,6.3
01/15/15,BBG,20.93
01/15/15,BBGI,0.17
01/15/15,BBOX,2.74
01/15/15,BBRG,1.86
01/15/15,BBSI,13.5
01/15/15,BBT,2.8
01/15/15,BBW,7.61
01/15/15,BBX,1.54
01/15/15,BBY,10.46
01/15/15,BC,4.14
01/15/15,BCBP,0.26
01/15/15,BCC,3.12
01/15/15,BCEI,14.85
01/15/15,BCLI,4.93
01/15/15,BCO,7.32
01/15/15,BCOR,11.2
01/15/15,BCOV,4.74
01/15/15,BCPC,3.79
01/15/15,BCR,3.45
01/15/15,BCRH,0.61
01/15/15,BCRX,21.09
01/15/15,BDBD,14.59
01/15/15,BDC,4.12
01/15/15,BDE,10.84
01/15/15,BDGE,1.75
01/15/15,BDL,0.32
01/15/15,BDMS,0.09
01/15/15,BDN,4.76
01/15/15,BDR,1.56
01/15/15,BDSI,13.74
01/15/15,BDX,3.91
01/15/15,BEAT,3.11
01/15/15,BEAV,6.42
01/15/15,BEBE,16.18
01/15/15,BECN,8.18
01/15/15,BEE,2.77
01/15/15,BEL,2.08
01/15/15,BELFA,0.04
01/15/15,BELFB,1.65
01/15/15,BEN,2.59
01/15/15,BERY,1.84
01/15/15,BF.A,0.05
01/15/15,BFAM,3.58
01/15/15,BFIN,1.72
01/15/15,BFS,1.2
01/15/15,BG,1.99
01/15/15,BGC,9.17
01/15/15,BGCP,2.29
01/15/15,BGFV,5.4
01/15/15,BGG,20.96
01/15/15,BGI,0.32
01/15/15,BGMD,2.7
01/15/15,BGS,5.91
01/15/15,BH,3.81
01/15/15,BHB,0.11
01/15/15,BHBK,1.72
01/15/15,BHE,2.75
01/15/15,BHI,1.24
01/15/15,BHLB,3.58
01/15/15,BID,14.97
01/15/15,BIG,17.23
01/15/15,BIIB,1.53
01/15/15,BIO,4.16
01/15/15,BIOA,9.37
01/15/15,BIOC,0.34
01/15/15,BIOL,9.98
01/15/15,BIOP,4.69
01/15/15,BIOS,21.23
01/15/15,BIRT,1.51
01/15/15,BJRI,13.15
01/15/15,BK,0.72
01/15/15,BKCC,0.7
01/15/15,BKD,5.92
01/15/15,BKE,30.79
01/15/15,BKEP,0.2
01/15/15,BKH,4.28
01/15/15,BKJ,0.08
01/15/15,BKMU,1.35
01/15/15,BKS,14.62
01/15/15,BKSC,0.02
01/15/15,BKU,2.07
01/15/15,BKYF,1.43
01/15/15,BLBD,0.06
01/15/15,BLDR,9.35
01/15/15,BLFS,0.12
01/15/15,BLIN,0.01
01/15/15,BLK,1.09
01/15/15,BLKB,6.94
01/15/15,BLL,3.35
01/15/15,BLMN,6.16
01/15/15,BLMT,0.53
01/15/15,BLOX,5.73
01/15/15,BLT,2.25
01/15/15,BLUE,15.77
01/15/15,BLX,2.47
01/15/15,BMCH,3.13
01/15/15,BMI,2.1
01/15/15,BMR,5.14
01/15/15,BMRC,1.5
01/15/15,BMRN,3.24
01/15/15,BMS,3.73
01/15/15,BMTC,2.52
01/15/15,BMY,1.44
01/15/15,BNCL,8.35
01/15/15,BNCN,1.56
01/15/15,BNFT,40.52
01/15/15,BNK,1.26
01/15/15,BNSO,0.12
01/15/15,BOBE,13.03
01/15/15,BOCH,0.1
01/15/15,BOFI,14.17
01/15/15,BOH,9.58
01/15/15,BOKF,9.24
01/15/15,BONT,46.37
01/15/15,BOOM,4.72
01/15/15,BOOT,11.55
01/15/15,BOSC,0.34
01/15/15,BOTJ,0.01
01/15/15,BPFH,3.23
01/15/15,BPI,8.94
01/15/15,BPL,1.81
01/15/15,BPOP,2.24
01/15/15,BPT,7.22
01/15/15,BPTH,2.91
01/15/15,BPY,0.38
01/15/15,BR,0.63
01/15/15,BRC,2.62
01/15/15,BRCD,4.19
01/15/15,BRCM,1.37
01/15/15,BRDR,6.82
01/15/15,BREW,11.16
01/15/15,BRG,0.19
01/15/15,BRID,0.13
01/15/15,BRK.B,0.93
01/15/15,BRKL,3.19
01/15/15,BRKR,5.88
01/15/15,BRKS,2.3
01/15/15,BRLI,18.63
01/15/15,BRN,0.43
01/15/15,BRO,1.88
01/15/15,BRS,7.93
01/15/15,BRSS,3.03
01/15/15,BRT,0.15
01/15/15,BRX,2.08
01/15/15,BSET,0.12
01/15/15,BSF,4.3
01/15/15,BSFT,5.32
01/15/15,BSPM,0.97
01/15/15,BSQR,0.21
01/15/15,BSRR,1.46
01/15/15,BSTC,2.62
01/15/15,BSTG,2.19
01/15/15,BSX,3.19
01/15/15,BTH,7.71
01/15/15,BTN,0.62
01/15/15,BTUI,0.02
01/15/15,BTX,12.18
01/15/15,BURL,10.26
01/15/15,BUSE,2.47
01/15/15,BV,12.35
01/15/15,BVA,0.02
01/15/15,BVSN,0.54
01/15/15,BVX,1.65
01/15/15,BWA,2.04
01/15/15,BWEN,1.44
01/15/15,BWFG,0.11
01/15/15,BWINA,0.24
01/15/15,BWLD,14.62
01/15/15,BWP,2.32
01/15/15,BWXT,2.39
01/15/15,BX,1.78
01/15/15,BXC,0.65
01/15/15,BXMT,3.21
01/15/15,BXP,2.57
01/15/15,BXS,6.71
01/15/15,BYBK,0.87
01/15/15,BYD,9.2
01/15/15,BYFC,0.03
01/15/15,BYLK,0.06
01/15/15,BZC,0.38
01/15/15,BZH,17.04
01/15/15,C,1.14
01/15/15,CA,3.3
01/15/15,CAA,20.26
01/15/15,CAAS,0.47
01/15/15,CAB,15.06
01/15/15,CAC,2.16
01/15/15,CACB,14.13
01/15/15,CACC,7.87
01/15/15,CACH,5.94
01/15/15,CACI,3.18
01/15/15,CACQ,3.46
01/15/15,CADC,0.13
01/15/15,CAG,2.09
01/15/15,CAH,1.28
01/15/15,CAI,2.34
01/15/15,CAKE,10.32
01/15/15,CAL,2.37
01/15/15,CALA,5.09
01/15/15,CALD,2.95
01/15/15,CALI,0.68
01/15/15,CALL,24.83
01/15/15,CALM,18.42
01/15/15,CALX,2.44
01/15/15,CAM,1.74
01/15/15,CAMP,10.28
01/15/15,CAMT,2.16
01/15/15,CAPL,1.73
01/15/15,CAPN,0.1
01/15/15,CAR,11.25
01/15/15,CARA,1.81
01/15/15,CARB,1.34
01/15/15,CARO,0.01
01/15/15,CART,0.01
01/15/15,CARV,0.09
01/15/15,CASC,7.72
01/15/15,CASH,1.49
01/15/15,CASI,0.27
01/15/15,CASM,0.05
01/15/15,CASS,3.75
01/15/15,CASY,2.1
01/15/15,CAT,4.46
01/15/15,CATM,17.87
01/15/15,CATO,3.47
01/15/15,CATY,3.28
01/15/15,CAVM,6.05
01/15/15,CAW,0.06
01/15/15,CB,1.14
01/15/15,CBAK,1.03
01/15/15,CBAN,0.04
01/15/15,CBAY,0.41
01/15/15,CBB,4.08
01/15/15,CBF,4.57
01/15/15,CBFV,0.06
01/15/15,CBG,0.95
01/15/15,CBI,7.33
01/15/15,CBIO,0.5
01/15/15,CBK,5.19
01/15/15,CBL,6.23
01/15/15,CBLI,0.86
01/15/15,CBM,1.39
01/15/15,CBMG,0.61
01/15/15,CBMX,2.63
01/15/15,CBNJ,3.32
01/15/15,CBNK,0.76
01/15/15,CBOE,2.88
01/15/15,CBPO,0.23
01/15/15,CBPX,2.5
01/15/15,CBRL,9.36
01/15/15,CBS,5.01
01/15/15,CBS.A,2.06
01/15/15,CBSH,5.55
01/15/15,CBST,8.78
01/15/15,CBT,4.02
01/15/15,CBU,6.94
01/15/15,CBZ,17.42
01/15/15,CCBG,7.21
01/15/15,CCC,1.21
01/15/15,CCCR,0.46
01/15/15,CCE,0.79
01/15/15,CCF,1.37
01/15/15,CCG,7.84
01/15/15,CCI,1.97
01/15/15,CCK,2.62
01/15/15,CCL,2.36
01/15/15,CCLP,6.83
01/15/15,CCMP,3.17
01/15/15,CCNE,1.51
01/15/15,CCO,2.3
01/15/15,CCOI,7.07
01/15/15,CCRN,3.3
01/15/15,CCS,3.62
01/15/15,CCUR,0.51
01/15/15,CCXI,19.33
01/15/15,CDE,13.29
01/15/15,CDI,1.22
01/15/15,CDK,0.93
01/15/15,CDNA,0.18
01/15/15,CDNS,13.58
01/15/15,CDOR,0.89
01/15/15,CDR,2.56
01/15/15,CDTI,7.57
01/15/15,CDW,2.8
01/15/15,CDXS,1.5
01/15/15,CDZI,12.7
01/15/15,CE,3
01/15/15,CEB,1.4
01/15/15,CECE,3.69
01/15/15,CECO,5.48
01/15/15,CEF,0.12
01/15/15,CEI,12.99
01/15/15,CELG,1.59
01/15/15,CEMI,0.41
01/15/15,CEMP,13.38
01/15/15,CENT,2.59
01/15/15,CENX,8.68
01/15/15,CEQP,4.71
01/15/15,CERE,0.33
01/15/15,CERN,4.63
01/15/15,CERS,21.46
01/15/15,CERU,0.43
01/15/15,CETC,3.83
01/15/15,CETV,14.01
01/15/15,CEVA,4.3
01/15/15,CF,2.7
01/15/15,CFBK,0.08
01/15/15,CFD,0.23
01/15/15,CFFI,0.27
01/15/15,CFFN,3.99
01/15/15,CFG,6.19
01/15/15,CFI,1.2
01/15/15,CFN,0.94
01/15/15,CFNB,0.13
01/15/15,CFNL,3.04
01/15/15,CFR,10.88
01/15/15,CFRX,0.18
01/15/15,CFX,10.14
01/15/15,CG,1.41
01/15/15,CGA,6.23
01/15/15,CGEN,4.92
01/15/15,CGI,3.44
01/15/15,CGIX,6.45
01/15/15,CGNT,0.69
01/15/15,CGNX,2.39
01/15/15,CH,0.11
01/15/15,CHCI,24.81
01/15/15,CHCO,11.62
01/15/15,CHD,2.05
01/15/15,CHDN,5.17
01/15/15,CHE,18.59
01/15/15,CHEF,15.71
01/15/15,CHEV,0.15
01/15/15,CHFC,1.71
01/15/15,CHFN,1.53
01/15/15,CHGG,20.42
01/15/15,CHH,4.3
01/15/15,CHK,12.05
01/15/15,CHKE,0.18
01/15/15,CHKP,1.37
01/15/15,CHKR,2.4
01/15/15,CHLN,3.25
01/15/15,CHMG,0.21
01/15/15,CHMI,1.86
01/15/15,CHMT,8.26
01/15/15,CHRS,2.07
01/15/15,CHRW,6.69
01/15/15,CHS,3.05
01/15/15,CHSP,2.9
01/15/15,CHTR,4.27
01/15/15,CHUY,16.78
01/15/15,CHYR,0.58
01/15/15,CI,1.37
01/15/15,CIA,7.71
01/15/15,CIDM,2.6
01/15/15,CIE,9.22
01/15/15,CIEN,21.41
01/15/15,CIFC,1.8
01/15/15,CIM,1.37
01/15/15,CIMT,0.44
01/15/15,CINF,1.88
01/15/15,CINR,0.18
01/15/15,CIO,0.17
01/15/15,CIR,4.45
01/15/15,CIT,2.8
01/15/15,CIVB,1.34
01/15/15,CIVI,4.76
01/15/15,CIX,4.88
01/15/15,CIZN,0.1
01/15/15,CJJD,1.02
01/15/15,CKEC,5.65
01/15/15,CKH,13.92
01/15/15,CKP,1.52
01/15/15,CKSW,1.65
01/15/15,CKX,0.05
01/15/15,CL,0.79
01/15/15,CLB,8.43
01/15/15,CLBH,0.03
01/15/15,CLBS,10.43
01/15/15,CLC,5.22
01/15/15,CLCT,2.63
01/15/15,CLD,13.4
01/15/15,CLDT,3.87
01/15/15,CLDX,26
01/15/15,CLF,49.09
01/15/15,CLFD,10.83
01/15/15,CLGX,1.84
01/15/15,CLH,16.79
01/15/15,CLI,3.42
01/15/15,CLIR,18.5
01/15/15,CLMS,2.39
01/15/15,CLMT,2.12
01/15/15,CLNE,23.73
01/15/15,CLNS,5.02
01/15/15,CLNT,3.89
01/15/15,CLR,17.53
01/15/15,CLRB,1.09
01/15/15,CLRO,0.88
01/15/15,CLSN,3.26
01/15/15,CLUB,4.24
01/15/15,CLVS,28.69
01/15/15,CLW,1.34
01/15/15,CLWT,0.06
01/15/15,CLX,6.22
01/15/15,CMA,4.38
01/15/15,CMC,3.41
01/15/15,CMCO,1.61
01/15/15,CMCSA,5.1
01/15/15,CMCT,0.42
01/15/15,CME,2.23
01/15/15,CMFN,0.36
01/15/15,CMG,4.45
01/15/15,CMI,2.45
01/15/15,CMLP,3.38
01/15/15,CMLS,10.98
01/15/15,CMO,8.32
01/15/15,CMP,1.57
01/15/15,CMPR,21.41
01/15/15,CMRE,0.37
01/15/15,CMRX,13.7
01/15/15,CMS,1.51
01/15/15,CMSB,0.07
01/15/15,CMT,0.27
01/15/15,CMTL,1.65
01/15/15,CNA,1.21
01/15/15,CNAT,11.63
01/15/15,CNBKA,1.68
01/15/15,CNC,5.78
01/15/15,CNCE,3.76
01/15/15,CNET,2.95
01/15/15,CNIT,0.73
01/15/15,CNK,2.69
01/15/15,CNL,1.8
01/15/15,CNMD,4.21
01/15/15,CNNX,0.68
01/15/15,CNO,2.14
01/15/15,CNOB,4.21
01/15/15,CNP,1.15
01/15/15,CNS,7.35
01/15/15,CNSL,7.76
01/15/15,CNTY,1.64
01/15/15,CNW,4.4
01/15/15,CNX,10.1
01/15/15,CNXN,3.01
01/15/15,CNYD,0.25
01/15/15,COB,2.03
01/15/15,COBK,0.32
01/15/15,COBZ,3.22
01/15/15,CODE,14.63
01/15/15,CODI,0.79
01/15/15,COF,1.03
01/15/15,COG,4.42
01/15/15,COGT,0.2
01/15/15,COH,10.96
01/15/15,COHR,1.19
01/15/15,COHU,1.65
01/15/15,COKE,2.55
01/15/15,COL,3.13
01/15/15,COLB,3.2
01/15/15,COLM,3.34
01/15/15,COMM,7.47
01/15/15,CONE,5.51
01/15/15,CONN,46.24
01/15/15,COO,7.49
01/15/15,COOL,0.93
01/15/15,COP,2.8
01/15/15,COR,3.19
01/15/15,CORE,1.7
01/15/15,CORI,0.11
01/15/15,CORR,3.47
01/15/15,CORT,6.18
01/15/15,COST,0.87
01/15/15,COTY,14.24
01/15/15,COV,0.72
01/15/15,COVR,0.11
01/15/15,COVS,12.76
01/15/15,COWN,7.65
01/15/15,CPA,8.61
01/15/15,CPAH,0.19
01/15/15,CPB,7.34
01/15/15,CPE,13.12
01/15/15,CPF,3.92
01/15/15,CPHC,0.02
01/15/15,CPHD,11.58
01/15/15,CPHI,0.17
01/15/15,CPIX,2.6
01/15/15,CPK,1.89
01/15/15,CPLA,4.12
01/15/15,CPLP,0.75
01/15/15,CPN,4.57
01/15/15,CPRT,1.52
01/15/15,CPRX,10.45
01/15/15,CPS,4.45
01/15/15,CPSH,0.02
01/15/15,CPSI,14.81
01/15/15,CPSS,2.62
01/15/15,CPST,14.21
01/15/15,CPT,4.62
01/15/15,CPTA,0.2
01/15/15,CPXX,0.86
01/15/15,CQH,1.58
01/15/15,CQP,2.69
01/15/15,CR,0.96
01/15/15,CRAI,1.81
01/15/15,CRAY,9.61
01/15/15,CRC,5.03
01/15/15,CRCM,10.16
01/15/15,CRD.A,0.11
01/15/15,CRDS,1.88
01/15/15,CREE,23
01/15/15,CREG,2.57
01/15/15,CRI,3.02
01/15/15,CRIS,3.76
01/15/15,CRK,38.66
01/15/15,CRL,2.61
01/15/15,CRM,5.82
01/15/15,CRMD,2.02
01/15/15,CRMT,10.08
01/15/15,CRNT,2.27
01/15/15,CROX,9.76
01/15/15,CRR,39.25
01/15/15,CRRC,0.1
01/15/15,CRS,3.16
01/15/15,CRT,0.04
01/15/15,CRTN,0.05
01/15/15,CRUS,13.44
01/15/15,CRV,0.07
01/15/15,CRVL,1.68
01/15/15,CRVP,0.13
01/15/15,CRWN,4.29
01/15/15,CRWS,0.28
01/15/15,CRY,3.19
01/15/15,CRZO,9.14
01/15/15,CSBK,4.62
01/15/15,CSCD,2.16
01/15/15,CSCO,0.98
01/15/15,CSFL,2.21
01/15/15,CSGP,4.73
01/15/15,CSGS,8.99
01/15/15,CSH,11.15
01/15/15,CSII,6.89
01/15/15,CSIQ,13.26
01/15/15,CSL,2.16
01/15/15,CSLT,10.17
01/15/15,CSOD,15.76
