date,symbol,Short Percentage Of Float
04/15/09,OLP,1.1
04/15/09,OMC,3.06
04/15/09,OMCL,4.24
04/15/09,OME,1.83
04/15/09,OMEX,6.73
04/15/09,OMG,6.95
04/15/09,OMI,5.06
04/15/09,OMN,0.09
04/15/09,ON,4.12
04/15/09,ONB,10.93
04/15/09,ONFC,0.02
04/15/09,ONVI,1.2
04/15/09,OPHC,0.03
04/15/09,OPK,1.05
04/15/09,OPLK,1.75
04/15/09,OPTT,4.71
04/15/09,OPXA,0.02
04/15/09,OPY,0.34
04/15/09,ORA,4.04
04/15/09,ORBC,12.23
04/15/09,ORBK,0.13
04/15/09,ORBT,0.13
04/15/09,ORCL,1.02
04/15/09,OREX,2.92
04/15/09,ORI,2.92
04/15/09,ORIT,0.93
04/15/09,ORLY,8.36
04/15/09,ORN,3.2
04/15/09,OSBC,14.65
04/15/09,OSIR,7.48
04/15/09,OSIS,4.34
04/15/09,OSK,8.73
04/15/09,OSTK,11.69
04/15/09,OSUR,4.01
04/15/09,OTIV,0.12
04/15/09,OTTR,7.04
04/15/09,OUTR,11.16
04/15/09,OVBC,0.02
04/15/09,OVLY,0.14
04/15/09,OVRL,0.01
04/15/09,OVTI,6.42
04/15/09,OWW,3.33
04/15/09,OXM,5.45
04/15/09,OXY,1.81
04/15/09,OZM,0.23
04/15/09,OZRK,26.81
04/15/09,PAA,0.26
04/15/09,PACW,13.69
04/15/09,PAG,7.9
04/15/09,PAR,0.05
04/15/09,PATK,0.2
04/15/09,PAY,7.22
04/15/09,PAYX,4.57
04/15/09,PB,17.95
04/15/09,PBBI,0.01
04/15/09,PBCT,4.03
04/15/09,PBH,1.7
04/15/09,PBI,4.89
04/15/09,PBIP,0.25
04/15/09,PBT,2.49
04/15/09,PBY,5.84
04/15/09,PCAR,8.88
04/15/09,PCBK,1.17
04/15/09,PCG,2.33
04/15/09,PCH,6.59
04/15/09,PCL,14.09
04/15/09,PCLN,27.22
04/15/09,PCMI,2.27
04/15/09,PCO,0.96
04/15/09,PCP,1.95
04/15/09,PCTI,1.75
04/15/09,PCYC,1.16
04/15/09,PCYO,0.26
04/15/09,PDCE,2.3
04/15/09,PDCO,7.38
04/15/09,PDFS,0.13
04/15/09,PDLI,7.87
04/15/09,PEBK,0.1
04/15/09,PEBO,2.2
04/15/09,PEG,1.22
04/15/09,PEGA,2.06
04/15/09,PEIX,5.49
04/15/09,PENN,3.77
04/15/09,PENX,4.17
04/15/09,PEP,0.56
04/15/09,PERF,0.02
04/15/09,PERI,0.01
04/15/09,PERY,4.38
04/15/09,PES,2.92
04/15/09,PESI,0.34
04/15/09,PETM,4.13
04/15/09,PETS,24.92
04/15/09,PFBC,2.37
04/15/09,PFBI,0.58
04/15/09,PFBX,0.01
04/15/09,PFE,2.33
04/15/09,PFG,7.18
04/15/09,PFS,3.56
04/15/09,PFSW,1.48
04/15/09,PG,0.98
04/15/09,PGC,1.84
04/15/09,PGI,2.13
04/15/09,PGNX,6.82
04/15/09,PGR,2.37
04/15/09,PGTI,1.06
04/15/09,PH,3.11
04/15/09,PHH,9.8
04/15/09,PHII,0.02
04/15/09,PHM,11.11
04/15/09,PHMD,1.12
04/15/09,PHX,1.82
04/15/09,PICO,3.01
04/15/09,PII,21.97
04/15/09,PIKE,4.28
04/15/09,PIP,0.09
04/15/09,PIR,5.8
04/15/09,PJC,4.48
04/15/09,PKBK,0.73
04/15/09,PKD,4.18
04/15/09,PKE,2.28
04/15/09,PKG,2.97
04/15/09,PKI,2.54
04/15/09,PKOH,1.74
04/15/09,PKT,0.13
04/15/09,PL,8.23
04/15/09,PLAB,1.49
04/15/09,PLCE,13.91
04/15/09,PLCM,11.57
04/15/09,PLD,14.98
04/15/09,PLKI,1.85
04/15/09,PLM,1.01
04/15/09,PLNR,0.79
04/15/09,PLPC,0.71
04/15/09,PLT,3.58
04/15/09,PLUG,2.12
04/15/09,PLUS,0.1
04/15/09,PLX,0.4
04/15/09,PLXS,10.02
04/15/09,PLXT,1.5
04/15/09,PM,1.6
04/15/09,PMBC,0.26
04/15/09,PMC,8.78
04/15/09,PMCS,6.19
04/15/09,PMD,0.26
04/15/09,PMFG,3.22
04/15/09,PNBK,0.33
04/15/09,PNC,5.05
04/15/09,PNFP,15.4
04/15/09,PNM,3.12
04/15/09,PNRA,28.33
04/15/09,PNRG,0.57
04/15/09,PNTR,0.02
04/15/09,PNW,4.62
04/15/09,PNY,5.74
04/15/09,PODD,18.48
04/15/09,POL,3.34
04/15/09,POM,1.19
04/15/09,POOL,15.95
04/15/09,POPE,0.11
04/15/09,POR,3.38
04/15/09,POWI,10.86
04/15/09,POWL,2.43
04/15/09,POWR,1.91
04/15/09,PPBI,0.02
04/15/09,PPG,6.25
04/15/09,PPHM,0.12
04/15/09,PPIH,0.19
04/15/09,PPL,1.24
04/15/09,PPS,14.48
04/15/09,PQ,8.81
04/15/09,PRA,2.21
04/15/09,PRAA,30.92
04/15/09,PRCP,0.02
04/15/09,PRE,5.84
04/15/09,PRFT,3.37
04/15/09,PRGO,7.9
04/15/09,PRGS,2.33
04/15/09,PRGX,1.11
04/15/09,PRIM,0.11
04/15/09,PRK,8.75
04/15/09,PRKR,14.14
04/15/09,PRLS,0.01
04/15/09,PRO,0.93
04/15/09,PROV,5
04/15/09,PRPH,0.92
04/15/09,PRSC,1.97
04/15/09,PRTK,0.04
04/15/09,PRTS,0.04
04/15/09,PRU,3.12
04/15/09,PRXL,2.9
04/15/09,PRZM,0.11
04/15/09,PSA,6.23
04/15/09,PSB,3.13
04/15/09,PSDV,0.08
04/15/09,PSEC,2.56
04/15/09,PSEM,2.66
04/15/09,PSMT,1.39
04/15/09,PSTI,0.68
04/15/09,PTC,2.04
04/15/09,PTEK,1.69
04/15/09,PTEN,10.65
04/15/09,PTIE,3.71
04/15/09,PTP,4
04/15/09,PTRY,6.03
04/15/09,PTSI,0.06
04/15/09,PTX,0.01
04/15/09,PULB,0.64
04/15/09,PULS,1.68
04/15/09,PVH,4.84
04/15/09,PVTB,16.55
04/15/09,PW,0.05
04/15/09,PWOD,0.05
04/15/09,PWR,6.05
04/15/09,PWX,0.01
04/15/09,PX,1.28
04/15/09,PXD,6.5
04/15/09,PXLW,1.86
04/15/09,PZN,1.03
04/15/09,PZZA,3.03
04/15/09,QBAK,0.01
04/15/09,QCCO,0.35
04/15/09,QCOM,2.41
04/15/09,QCOR,10.04
04/15/09,QCRH,0.03
04/15/09,QDEL,4.97
04/15/09,QGEN,4.21
04/15/09,QLGC,7.03
04/15/09,QLTY,0.82
04/15/09,QSII,27.43
04/15/09,QTM,1.26
04/15/09,QUIK,0.1
04/15/09,QUMU,1.81
04/15/09,QVCA,0.89
04/15/09,R,5.54
04/15/09,RAD,2.19
04/15/09,RADA,0.01
04/15/09,RAI,1.75
04/15/09,RAIL,7.31
04/15/09,RAS,7.83
04/15/09,RAVE,0.04
04/15/09,RAVN,4.63
04/15/09,RAX,0.56
04/15/09,RBC,11.87
04/15/09,RBCAA,7.44
04/15/09,RBCN,4.46
04/15/09,RBPAA,0.27
04/15/09,RCII,5.5
04/15/09,RCKY,0.06
04/15/09,RCL,12.65
04/15/09,RCMT,0.11
04/15/09,RDC,7.16
04/15/09,RDCM,0.01
04/15/09,RDEN,3.78
04/15/09,RDI,0.87
04/15/09,RDN,4.79
04/15/09,RDNT,4.37
04/15/09,RDWR,0.95
04/15/09,RE,1.85
04/15/09,RECN,6.86
04/15/09,REED,0.02
04/15/09,REFR,6.81
04/15/09,REG,28.46
04/15/09,REGN,6.18
04/15/09,REIS,0.01
04/15/09,RELL,0.1
04/15/09,RELV,0.22
04/15/09,REN,0.09
04/15/09,RENT,0.46
04/15/09,RES,3.51
04/15/09,REV,1.04
04/15/09,REX,3.74
04/15/09,REXI,1.13
04/15/09,REXX,3.54
04/15/09,RF,5.05
04/15/09,RFIL,0.09
04/15/09,RFMD,2.81
04/15/09,RGA,4.88
04/15/09,RGC,5.08
04/15/09,RGCO,0.01
04/15/09,RGEN,2
04/15/09,RGLD,5.2
04/15/09,RGP,0.5
04/15/09,RGR,4.71
04/15/09,RGS,6.04
04/15/09,RGSE,0.01
04/15/09,RHI,11.85
04/15/09,RHP,15.58
04/15/09,RHT,2.58
04/15/09,RICK,4.47
04/15/09,RIG,3.24
04/15/09,RIGL,11.07
04/15/09,RIVR,0.03
04/15/09,RJF,19.9
04/15/09,RL,7.78
04/15/09,RLH,0.12
04/15/09,RLI,3.39
04/15/09,RLOG,0.02
04/15/09,RMBS,4.6
04/15/09,RMCF,0.2
04/15/09,RMD,4.71
04/15/09,RMTI,1.36
04/15/09,RNN,0.62
04/15/09,RNR,3.52
04/15/09,RNST,3.35
04/15/09,RNVA,0.01
04/15/09,RNWK,1.59
04/15/09,ROCK,4.98
04/15/09,ROG,2.09
04/15/09,ROIA,15.71
04/15/09,ROIC,0.05
04/15/09,ROK,6.86
04/15/09,ROL,1.82
04/15/09,ROLL,2.7
04/15/09,ROP,4.71
04/15/09,ROSE,2.78
04/15/09,ROSG,0.01
04/15/09,ROST,6.41
04/15/09,ROX,0.01
04/15/09,ROYL,3.41
04/15/09,RPM,1.81
04/15/09,RPRX,1.83
04/15/09,RPT,12.29
04/15/09,RRC,6.07
04/15/09,RRD,2.63
04/15/09,RRGB,19.56
04/15/09,RRM,0.21
04/15/09,RS,7.66
04/15/09,RSG,1.44
04/15/09,RSO,1.76
04/15/09,RSTI,5.68
04/15/09,RSYS,6.89
04/15/09,RT,7.38
04/15/09,RTEC,1.77
04/15/09,RTI,9.57
04/15/09,RTIX,2.46
04/15/09,RTK,4.4
04/15/09,RTN,1.93
04/15/09,RUSHA,3.08
04/15/09,RUTH,3.38
04/15/09,RVBD,14.42
04/15/09,RVLT,0.07
04/15/09,RVP,0.06
04/15/09,RVSB,0.79
04/15/09,RWC,0.01
04/15/09,RWT,10.62
04/15/09,RYN,5.96
04/15/09,S,2.2
04/15/09,SAAS,0.02
04/15/09,SAFM,8.49
04/15/09,SAFT,2.17
04/15/09,SAH,9.45
04/15/09,SAIA,2.86
04/15/09,SALM,0.21
04/15/09,SAM,8.54
04/15/09,SANM,1.6
04/15/09,SAPE,1.02
04/15/09,SAR,0.03
04/15/09,SASR,7.54
04/15/09,SATS,2.88
04/15/09,SB,0.03
04/15/09,SBAC,11.58
04/15/09,SBBX,0.06
04/15/09,SBCF,5.08
04/15/09,SBFG,0.03
04/15/09,SBGI,6.68
04/15/09,SBH,5.15
04/15/09,SBLK,0.46
04/15/09,SBNY,9.52
04/15/09,SBR,0.91
04/15/09,SBSI,1.36
04/15/09,SBUX,4.12
04/15/09,SCCO,2.25
04/15/09,SCG,2.36
04/15/09,SCHL,7.93
04/15/09,SCHN,6.61
04/15/09,SCHW,3.05
04/15/09,SCI,4.2
04/15/09,SCKT,0.37
04/15/09,SCL,1.58
04/15/09,SCLN,0.72
04/15/09,SCMP,0.34
04/15/09,SCNB,7.85
04/15/09,SCON,0.93
04/15/09,SCOR,5.84
04/15/09,SCS,1.64
04/15/09,SCSC,6.76
04/15/09,SCSS,5.47
04/15/09,SCVL,1.47
04/15/09,SCX,0.12
04/15/09,SD,4.66
04/15/09,SE,1.85
04/15/09,SEAC,3.21
04/15/09,SEB,0.67
04/15/09,SEE,1.88
04/15/09,SEIC,1.23
04/15/09,SENEA,0.19
04/15/09,SEP,0.67
04/15/09,SEV,0.06
04/15/09,SF,12.12
04/15/09,SFE,1.41
04/15/09,SFG,5.94
04/15/09,SFL,4.74
04/15/09,SFLY,4.49
04/15/09,SFNC,2.51
04/15/09,SFST,0.16
04/15/09,SGA,0.09
04/15/09,SGC,0.02
04/15/09,SGEN,6.7
04/15/09,SGI,2.98
04/15/09,SGK,3.38
04/15/09,SGMA,0.01
04/15/09,SGMO,8.61
04/15/09,SGMS,6.75
04/15/09,SGU,0.01
04/15/09,SGY,7.43
04/15/09,SHBI,1.99
04/15/09,SHEN,2.21
04/15/09,SHLD,10.97
04/15/09,SHLM,2.07
04/15/09,SHLO,0.01
04/15/09,SHO,10.56
04/15/09,SHOO,4.05
04/15/09,SHOR,1.67
04/15/09,SHW,8.49
04/15/09,SIAL,5.5
04/15/09,SIEB,0.08
04/15/09,SIF,0.2
04/15/09,SIG,2.6
04/15/09,SIGA,1.09
04/15/09,SIGI,2.06
04/15/09,SIGM,25.86
04/15/09,SILC,0.38
04/15/09,SIMG,1.92
04/15/09,SINA,15.13
04/15/09,SINO,0.01
04/15/09,SIRI,4.33
04/15/09,SIRO,4.01
04/15/09,SIVB,14.26
04/15/09,SJI,4.3
04/15/09,SJM,2.35
04/15/09,SJT,0.88
04/15/09,SJW,2.04
04/15/09,SKT,19.66
04/15/09,SKX,7.14
04/15/09,SKY,7.01
04/15/09,SKYW,2.96
04/15/09,SLAB,5.78
04/15/09,SLB,1.63
04/15/09,SLCT,0.01
04/15/09,SLG,25.92
04/15/09,SLGN,1.69
04/15/09,SLH,2.74
04/15/09,SLI,0.07
04/15/09,SLM,9.52
04/15/09,SLP,0.05
04/15/09,SLXP,9.9
04/15/09,SM,9.55
04/15/09,SMBC,0.04
04/15/09,SMCI,1.07
04/15/09,SMG,9.57
04/15/09,SMIT,0.02
04/15/09,SMMF,0.13
04/15/09,SMP,0.73
04/15/09,SMPL,0.31
04/15/09,SMRT,3.18
04/15/09,SMSI,3.55
04/15/09,SMTC,5.77
04/15/09,SMTX,0.03
04/15/09,SNA,3.76
04/15/09,SNAK,0.01
04/15/09,SNBC,2.6
04/15/09,SNCR,5.04
04/15/09,SNDK,7.2
04/15/09,SNFCA,0.01
04/15/09,SNH,5.68
04/15/09,SNHY,7.64
04/15/09,SNI,2.71
04/15/09,SNMX,1.54
04/15/09,SNOA,1.25
04/15/09,SNPS,2.16
04/15/09,SNSS,0.04
04/15/09,SNV,7.65
04/15/09,SNX,6.77
04/15/09,SO,2.01
04/15/09,SOFO,0.8
04/15/09,SOHU,22.13
04/15/09,SON,1.03
04/15/09,SONA,0.01
04/15/09,SONC,10.17
04/15/09,SONS,1.92
04/15/09,SORL,0.09
04/15/09,SP,3.15
04/15/09,SPA,0.15
04/15/09,SPAR,2.33
04/15/09,SPCHA,0.25
04/15/09,SPDC,0.05
04/15/09,SPEX,0.2
04/15/09,SPG,10.72
04/15/09,SPGI,1.35
04/15/09,SPH,0.25
04/15/09,SPLS,3.41
04/15/09,SPN,1.79
04/15/09,SPNC,2.38
04/15/09,SPOK,4.97
04/15/09,SPP,0.12
04/15/09,SPPI,1.48
04/15/09,SPR,3.01
04/15/09,SPRO,0.01
04/15/09,SPRT,1.62
04/15/09,SPTN,6.41
04/15/09,SPWR,13.11
04/15/09,SPXC,2.46
04/15/09,SQNM,25.75
04/15/09,SR,2.43
04/15/09,SRCE,1.08
04/15/09,SRCL,5.03
04/15/09,SRDX,15.33
04/15/09,SRE,1.54
04/15/09,SRI,0.71
04/15/09,SRPT,1.32
04/15/09,SRT,0.44
04/15/09,SSB,5.6
04/15/09,SSD,12.89
04/15/09,SSE,0.02
04/15/09,SSFN,0.01
04/15/09,SSI,4.7
04/15/09,SSKN,4.38
04/15/09,SSP,4.26
04/15/09,SSW,1.72
04/15/09,SSYS,17.78
04/15/09,STAA,0.89
04/15/09,STAR,21.15
04/15/09,STBA,12.34
04/15/09,STC,4.63
04/15/09,STE,7.72
04/15/09,STFC,0.69
04/15/09,STI,5.8
04/15/09,STJ,2.88
04/15/09,STL,2.72
04/15/09,STLD,6.42
04/15/09,STLY,2.44
04/15/09,STMP,5.95
04/15/09,STNR,4.81
04/15/09,STON,0.36
04/15/09,STR,1.9
04/15/09,STRA,26.84
04/15/09,STRL,6.03
04/15/09,STRM,0.01
04/15/09,STRN,0.01
04/15/09,STRS,1.46
04/15/09,STRT,0.65
04/15/09,STRZA,4.6
04/15/09,STS,0.08
04/15/09,STT,3.31
04/15/09,STX,4.59
04/15/09,STXS,9.33
04/15/09,STZ,1.49
04/15/09,SUI,8.14
04/15/09,SUMR,0.05
04/15/09,SUP,12.05
04/15/09,SURG,0.12
04/15/09,SUSQ,12.13
04/15/09,SUSS,2.38
04/15/09,SVA,0.79
04/15/09,SVBI,0.14
04/15/09,SVBL,0.01
04/15/09,SVT,0.05
04/15/09,SVU,4.93
04/15/09,SWC,4.82
04/15/09,SWK,6.27
04/15/09,SWKS,5.76
04/15/09,SWM,2.55
04/15/09,SWN,3.36
04/15/09,SWS,9.55
04/15/09,SWX,1.71
04/15/09,SWY,2.97
04/15/09,SXCL,0.18
04/15/09,SXI,1.37
04/15/09,SXL,0.33
04/15/09,SXT,6.86
04/15/09,SYBT,6.51
04/15/09,SYK,2.39
04/15/09,SYKE,3.95
04/15/09,SYMC,3.51
04/15/09,SYMX,0.82
04/15/09,SYN,0.21
04/15/09,SYNA,43.09
04/15/09,SYNL,0.12
04/15/09,SYNM,0.71
04/15/09,SYNT,5.81
04/15/09,SYPR,0.03
04/15/09,SYUT,0.94
04/15/09,SYX,5.82
04/15/09,SYY,2
04/15/09,T,0.6
04/15/09,TA,0.03
04/15/09,TACT,0.15
04/15/09,TAIT,0.05
04/15/09,TAP,1.84
04/15/09,TAST,0.11
04/15/09,TATT,0.83
04/15/09,TAYC,7.24
04/15/09,TAYD,0.09
04/15/09,TBBK,0.31
04/15/09,TBI,3.22
04/15/09,TCAP,0.41
04/15/09,TCB,19.07
04/15/09,TCBI,5.66
04/15/09,TCBK,5.31
04/15/09,TCI,0.03
04/15/09,TCO,14.25
04/15/09,TCP,0.57
04/15/09,TDC,2.8
04/15/09,TDG,6.5
04/15/09,TDS,1.35
04/15/09,TDW,10.04
04/15/09,TDY,2.71
04/15/09,TE,2.43
04/15/09,TEAR,0.03
04/15/09,TECD,7.01
04/15/09,TECH,2.12
04/15/09,TECU,3.91
04/15/09,TEG,6.45
04/15/09,TEL,2.97
04/15/09,TELL,0.01
04/15/09,TEN,3.32
04/15/09,TER,5.87
04/15/09,TESO,1.07
04/15/09,TESS,0.12
04/15/09,TEX,6.96
04/15/09,TFSL,1.87
04/15/09,TFX,1.48
04/15/09,TG,3.13
04/15/09,TGC,0.02
04/15/09,TGH,0.76
04/15/09,TGI,5.44
04/15/09,TGNA,27.45
04/15/09,TGP,0.45
04/15/09,TGT,4.6
04/15/09,THC,4.13
04/15/09,THFF,3.19
04/15/09,THG,1.55
04/15/09,THLD,0.09
04/15/09,THO,8.24
04/15/09,THOR,12.02
04/15/09,THRD,0.03
04/15/09,THRM,8.64
04/15/09,THS,18.34
04/15/09,TIBX,2.5
04/15/09,TICC,0.36
04/15/09,TIF,17.19
04/15/09,TIGR,0.04
04/15/09,TILE,1.82
04/15/09,TIPT,1.06
04/15/09,TIS,0.04
04/15/09,TISI,4.29
04/15/09,TITN,4.11
04/15/09,TIVO,7.05
04/15/09,TJX,2.46
04/15/09,TK,6.31
04/15/09,TKR,0.98
04/15/09,TLF,0.05
04/15/09,TLP,0.56
04/15/09,TLRD,14.9
04/15/09,TMK,9.27
04/15/09,TMO,3.07
04/15/09,TMP,5.78
04/15/09,TMUS,4.33
04/15/09,TNC,3.26
04/15/09,TNH,1.19
04/15/09,TNK,1.71
04/15/09,TNP,1.63
04/15/09,TOL,11.27
04/15/09,TOO,0.17
04/15/09,TOPS,0.38
04/15/09,TORM,0.16
04/15/09,TOWN,3.45
04/15/09,TPC,6.63
04/15/09,TPL,1.46
04/15/09,TPX,14.79
04/15/09,TQNT,2.09
04/15/09,TR,4.83
04/15/09,TRAK,4.72
04/15/09,TRC,4.5
04/15/09,TREC,0.01
04/15/09,TREE,0.83
04/15/09,TREX,16.08
04/15/09,TRK,5.11
04/15/09,TRMB,4.49
04/15/09,TRMK,13.34
04/15/09,TRN,15.57
04/15/09,TROW,12.12
04/15/09,TRR,0.38
04/15/09,TRS,0.74
04/15/09,TRST,9.23
04/15/09,TRTN,4.71
04/15/09,TRV,0.88
04/15/09,TSBK,0.25
04/15/09,TSCO,15.49
04/15/09,TSN,4.23
04/15/09,TSO,11.13
04/15/09,TSS,1.89
04/15/09,TST,2.36
04/15/09,TSYS,3.46
04/15/09,TTC,24.03
04/15/09,TTEC,1.61
04/15/09,TTEK,5.22
04/15/09,TTGT,0.61
04/15/09,TTI,2.26
04/15/09,TTMI,7.88
04/15/09,TTWO,4.57
04/15/09,TUES,1.77
04/15/09,TUP,4.02
04/15/09,TURN,4.93
04/15/09,TVTY,3.62
04/15/09,TW,3.54
04/15/09,TWC,2.89
04/15/09,TWER,0.1
04/15/09,TWGP,4.03
04/15/09,TWI,8.19
04/15/09,TWIN,1.28
04/15/09,TWMC,0.09
04/15/09,TWO,0.01
04/15/09,TWTC,8.11
04/15/09,TWX,1.25
04/15/09,TXI,20.37
04/15/09,TXN,2.11
04/15/09,TXRH,13.02
04/15/09,TXT,5.95
04/15/09,TYC,1.28
04/15/09,TYL,13.18
04/15/09,TYPE,0.58
04/15/09,TZOO,5.3
04/15/09,UAA,13.42
04/15/09,UAL,17.04
04/15/09,UBCP,0.02
04/15/09,UBFO,6.77
04/15/09,UBNK,0.76
04/15/09,UBOH,0.01
04/15/09,UBP,0.03
04/15/09,UBSH,4.65
04/15/09,UBSI,14.15
04/15/09,UCBA,0.01
04/15/09,UCBI,16.71
04/15/09,UCFC,2.18
04/15/09,UCTT,1.36
04/15/09,UDR,10.12
04/15/09,UEC,0.13
04/15/09,UEIC,3.71
04/15/09,UEPS,1.87
04/15/09,UFCS,2.99
04/15/09,UFI,1.92
04/15/09,UFPI,9.26
04/15/09,UFPT,0.11
04/15/09,UFS,3.47
04/15/09,UG,0.02
04/15/09,UGI,0.93
04/15/09,UHAL,2.86
04/15/09,UHS,1.92
04/15/09,UHT,1.64
04/15/09,UIL,4.31
04/15/09,UIS,0.9
04/15/09,ULBI,5.39
04/15/09,ULH,0.57
04/15/09,ULTA,1.81
04/15/09,ULTI,14.3
04/15/09,UMBF,4.54
04/15/09,UMH,0.27
04/15/09,UMPQ,12.03
04/15/09,UNAM,0.04
04/15/09,UNF,1.9
04/15/09,UNFI,10.48
04/15/09,UNH,0.84
04/15/09,UNM,3.68
04/15/09,UNP,1.43
04/15/09,UNS,4.04
04/15/09,UNT,11.57
04/15/09,UNTD,3.35
04/15/09,UNTY,0.02
04/15/09,UPI,0.07
04/15/09,UPL,4.46
04/15/09,UPS,2.62
04/15/09,UQM,0.33
04/15/09,URBN,11.89
04/15/09,URI,5.39
04/15/09,URRE,2
04/15/09,USAK,2.04
04/15/09,USAP,2.28
04/15/09,USAT,1.89
04/15/09,USB,3.81
04/15/09,USEG,1.3
04/15/09,USG,7.81
04/15/09,USLM,1.16
04/15/09,USM,0.53
04/15/09,USNA,7.83
04/15/09,USPH,1.2
04/15/09,UTEK,2.79
04/15/09,UTHR,13.49
04/15/09,UTI,9.94
04/15/09,UTIW,0.78
04/15/09,UTL,1.01
04/15/09,UTMD,0.16
04/15/09,UTSI,10.02
04/15/09,UTX,0.76
04/15/09,UUU,0.05
04/15/09,UVE,0.18
04/15/09,UVSP,1.37
04/15/09,UVV,14.81
04/15/09,V,2.86
04/15/09,VAL,2.36
04/15/09,VALU,0.28
04/15/09,VAR,5.64
04/15/09,VASC,0.41
04/15/09,VDSI,2.95
04/15/09,VECO,5.84
04/15/09,VFC,4.86
04/15/09,VG,3.1
04/15/09,VGR,5.13
04/15/09,VGZ,0.99
04/15/09,VHC,0.11
04/15/09,VHI,0.42
04/15/09,VIA,0.13
04/15/09,VIAV,5.44
04/15/09,VICL,1.93
04/15/09,VICR,2.53
04/15/09,VIDE,0.18
04/15/09,VII,0.05
04/15/09,VIRC,0.05
04/15/09,VISI,2.57
04/15/09,VIVO,6.95
04/15/09,VLGEA,0.6
04/15/09,VLO,2.02
04/15/09,VLY,9.9
04/15/09,VMC,12.8
04/15/09,VMI,4.6
04/15/09,VMW,2.21
04/15/09,VNDA,1.6
04/15/09,VNO,10.81
04/15/09,VOLC,6.61
04/15/09,VOXX,1.85
04/15/09,VR,3.36
04/15/09,VRSN,8.35
04/15/09,VRTS,1.93
04/15/09,VRTU,0.48
04/15/09,VRTX,12.49
04/15/09,VSAT,3.03
04/15/09,VSB,0.18
04/15/09,VSCP,0.01
04/15/09,VSEC,1.44
04/15/09,VSH,1.35
04/15/09,VSR,0.04
04/15/09,VTR,13.06
04/15/09,VVC,1.05
04/15/09,VVI,2.57
04/15/09,VVUS,5.27
04/15/09,VYFC,0
04/15/09,VZ,1.27
04/15/09,WAB,10.89
04/15/09,WABC,18.85
04/15/09,WAC,0.12
04/15/09,WAFD,5.3
04/15/09,WAL,6.79
04/15/09,WASH,2.43
04/15/09,WAT,5.65
04/15/09,WAYN,0.04
04/15/09,WBA,2.2
04/15/09,WBC,0.71
04/15/09,WBMD,1.19
04/15/09,WBS,15.56
04/15/09,WCC,3.07
04/15/09,WCG,3.04
04/15/09,WCN,6.89
04/15/09,WDC,2.13
04/15/09,WDFC,2.3
04/15/09,WDR,3.38
04/15/09,WEB,2.52
04/15/09,WEC,3.68
04/15/09,WEN,3.03
04/15/09,WERN,14.23
04/15/09,WES,0.06
04/15/09,WEX,3.88
04/15/09,WEYS,2.26
04/15/09,WFC,3.53
04/15/09,WFM,17.42
04/15/09,WFT,3.88
04/15/09,WG,3.04
04/15/09,WGL,6.5
04/15/09,WGO,7.74
04/15/09,WHG,3.8
04/15/09,WHR,14.36
04/15/09,WIBC,6.17
04/15/09,WIN,1.7
04/15/09,WINA,0.52
04/15/09,WINT,3.51
04/15/09,WIRE,16.36
04/15/09,WLB,3.53
04/15/09,WLDN,0.15
04/15/09,WLFC,0.09
04/15/09,WLK,6.49
04/15/09,WLL,5.76
04/15/09,WLTW,1.04
04/15/09,WM,6.45
04/15/09,WMAR,5.66
04/15/09,WMB,1.89
04/15/09,WMK,1.03
04/15/09,WMT,0.83
04/15/09,WNC,1.98
04/15/09,WNEB,1.73
04/15/09,WNR,10.07
04/15/09,WOOF,14.22
04/15/09,WOR,8.32
04/15/09,WPC,0.18
04/15/09,WPCS,0.09
04/15/09,WPP,3.49
04/15/09,WR,2.98
04/15/09,WRB,1.9
04/15/09,WRE,11.12
04/15/09,WRI,13.5
04/15/09,WRK,4.82
04/15/09,WRLD,27.06
04/15/09,WSBC,3.18
04/15/09,WSBF,0.71
04/15/09,WSCI,0.9
04/15/09,WSFS,2.8
04/15/09,WSM,13.8
04/15/09,WSO,16.71
04/15/09,WST,7.16
04/15/09,WSTG,0.01
04/15/09,WSTL,0.3
04/15/09,WTBA,1.75
04/15/09,WTFC,6.46
04/15/09,WTI,8.69
04/15/09,WTM,0.87
04/15/09,WTR,8.77
04/15/09,WTS,9.14
04/15/09,WTW,3.86
04/15/09,WU,1.25
04/15/09,WVFC,0.05
04/15/09,WWD,3.43
04/15/09,WWE,2.13
04/15/09,WWW,2.1
04/15/09,WY,5.93
04/15/09,WYN,3.45
04/15/09,WYNN,17.44
04/15/09,WYY,0.01
04/15/09,X,19.04
04/15/09,XBKS,3.75
04/15/09,XCO,3.35
04/15/09,XCRA,1.7
04/15/09,XEC,13.33
04/15/09,XEL,2.67
04/15/09,XL,8.32
04/15/09,XLNX,7.75
04/15/09,XNPT,7.57
04/15/09,XOM,0.72
04/15/09,XOMA,3.07
04/15/09,XOXO,5.68
04/15/09,XPER,3.72
04/15/09,XPL,0.01
04/15/09,XPO,0.01
04/15/09,XRAY,7.09
04/15/09,XRM,0.61
04/15/09,XRSC,0
04/15/09,XRX,1.32
04/15/09,XXIA,1.11
04/15/09,Y,3.69
04/15/09,YDKN,4.41
04/15/09,YHOO,2.69
04/15/09,YORW,0.1
04/15/09,YRCW,26.17
04/15/09,YTEN,9.86
04/15/09,YUM,2.37
04/15/09,YUMA,2.06
04/15/09,ZBH,1.69
04/15/09,ZBRA,2.98
