date,symbol,Short Percentage Of Float
01/09/07,AGN,2.81
01/09/07,AGO,0.25
01/09/07,AGYS,3.24
01/09/07,AHGP,0.09
01/09/07,AHL,1.53
01/09/07,AHT,2.78
01/09/07,AI,7.86
01/09/07,AIG,1.19
01/09/07,AIII,0.01
01/09/07,AIMC,0.04
01/09/07,AIN,7.05
01/09/07,AINV,4.37
01/09/07,AIQ,3.15
01/09/07,AIR,9.79
01/09/07,AIRM,8.1
01/09/07,AIRT,0.28
01/09/07,AIT,6.23
01/09/07,AIV,3.48
01/09/07,AIZ,1.81
01/09/07,AJG,6.65
01/09/07,AJRD,9.63
01/09/07,AKAM,5.13
01/09/07,AKR,3.94
01/09/07,AKRX,3.31
01/09/07,AKS,12.45
01/09/07,ALCO,2.11
01/09/07,ALE,4.3
01/09/07,ALG,0.2
01/09/07,ALGN,11.47
01/09/07,ALGT,0.25
01/09/07,ALJ,2.54
01/09/07,ALK,5.69
01/09/07,ALKS,8.28
01/09/07,ALL,1.84
01/09/07,ALLT,1.4
01/09/07,ALNY,10.32
01/09/07,ALOG,4.87
01/09/07,ALOT,0.03
01/09/07,ALR,5.06
01/09/07,ALSK,6.49
01/09/07,ALTI,7.93
01/09/07,ALTR,3.62
01/09/07,ALTV,0.08
01/09/07,ALX,1.46
01/09/07,ALXA,0.06
01/09/07,ALXN,12.71
01/09/07,AMAG,14.86
01/09/07,AMAT,3.98
01/09/07,AMCC,3.82
01/09/07,AMD,4.03
01/09/07,AME,1.42
01/09/07,AMED,17.89
01/09/07,AMG,20.92
01/09/07,AMGN,2.58
01/09/07,AMIC,0.04
01/09/07,AMKR,6.85
01/09/07,AMN,5.35
01/09/07,AMNB,0.03
01/09/07,AMOT,0.08
01/09/07,AMP,1.68
01/09/07,AMPH,0.01
01/09/07,AMRB,0.06
01/09/07,AMRI,4.52
01/09/07,AMS,0.07
01/09/07,AMSC,14.08
01/09/07,AMSF,0.41
01/09/07,AMSWA,0.13
01/09/07,AMT,4.94
01/09/07,AMTD,2.72
01/09/07,AMWD,29.05
01/09/07,AMZN,10.85
01/09/07,AN,5.03
01/09/07,ANAD,15.03
01/09/07,ANAT,0.04
01/09/07,ANCX,0.03
01/09/07,ANDE,5.75
01/09/07,ANF,4.87
01/09/07,ANGO,8.76
01/09/07,ANH,4.39
01/09/07,ANIK,0.34
01/09/07,ANIP,3.11
01/09/07,ANN,7.68
01/09/07,ANSS,4.32
01/09/07,ANTM,0.92
01/09/07,ANW,0.03
01/09/07,AOBC,9.71
01/09/07,AOI,3.53
01/09/07,AON,3.25
01/09/07,AOS,5.03
01/09/07,AP,2.22
01/09/07,APA,2.22
01/09/07,APAGF,0.03
01/09/07,APC,2.19
01/09/07,APD,0.74
01/09/07,APH,2.08
01/09/07,APL,0.96
01/09/07,APLP,0.02
01/09/07,APOG,3.59
01/09/07,APOL,4.16
01/09/07,APRI,0.3
01/09/07,APT,0.69
01/09/07,APU,0.27
01/09/07,ARC,5.67
01/09/07,ARCB,16
01/09/07,ARCC,6.39
01/09/07,ARCI,0.03
01/09/07,ARE,5.47
01/09/07,ARG,0.53
01/09/07,ARIA,8.22
01/09/07,ARII,1.9
01/09/07,ARKR,0.08
01/09/07,ARL,0.01
01/09/07,ARLP,0.74
01/09/07,ARLZ,9.93
01/09/07,ARNA,10.73
01/09/07,ARQL,3.32
01/09/07,ARRS,10.53
01/09/07,ARRY,5.74
01/09/07,ARTW,0.18
01/09/07,ARTX,2.58
01/09/07,ARW,2.17
01/09/07,ARWR,0.8
01/09/07,ASB,2.19
01/09/07,ASBI,0.06
01/09/07,ASEI,23.33
01/09/07,ASFI,33.27
01/09/07,ASGN,3.99
01/09/07,ASH,5.88
01/09/07,ASNA,7.8
01/09/07,ASRV,0.67
01/09/07,ASTC,0.01
01/09/07,ASTE,5.02
01/09/07,ASTI,0.03
01/09/07,ASUR,1.21
01/09/07,ASYS,0.02
01/09/07,ATAX,0.03
01/09/07,ATEA,0.48
01/09/07,ATI,5.05
01/09/07,ATLC,17.67
01/09/07,ATLO,0.77
01/09/07,ATML,1.85
01/09/07,ATNI,1.54
01/09/07,ATO,1.54
01/09/07,ATR,3.2
01/09/07,ATRC,0.72
01/09/07,ATRI,0.24
01/09/07,ATRM,0.14
01/09/07,ATRO,0.18
01/09/07,ATRS,1.34
01/09/07,ATSG,3.42
01/09/07,ATTU,0.02
01/09/07,ATU,5.9
01/09/07,ATVI,8.15
01/09/07,ATW,5.31
01/09/07,AUBN,0.02
01/09/07,AUDC,1.88
01/09/07,AUMN,8.08
01/09/07,AUXL,6.44
01/09/07,AVA,6.67
01/09/07,AVB,3.1
01/09/07,AVD,11.6
01/09/07,AVHI,6.55
01/09/07,AVIR,5.19
01/09/07,AVNR,24.1
01/09/07,AVP,1.24
01/09/07,AVT,3.72
01/09/07,AVX,2.27
01/09/07,AVY,0.79
01/09/07,AWH,0.04
01/09/07,AWI,1.49
01/09/07,AWR,6.13
01/09/07,AWRE,0.37
01/09/07,AWX,0.25
01/09/07,AXAS,2.15
01/09/07,AXDX,0.09
01/09/07,AXE,4.69
01/09/07,AXL,16.93
01/09/07,AXLL,17.78
01/09/07,AXP,1.49
01/09/07,AXR,22.86
01/09/07,AXS,0.17
01/09/07,AXTI,1.06
01/09/07,AYI,6.16
01/09/07,AYR,0.42
01/09/07,AZO,4.29
01/09/07,AZPN,8.51
01/09/07,AZZ,6.74
01/09/07,B,5.81
01/09/07,BA,0.86
01/09/07,BABY,7.28
01/09/07,BAC,0.73
01/09/07,BAMM,10.17
01/09/07,BANC,0.02
01/09/07,BANF,1.82
01/09/07,BANR,2.89
01/09/07,BAP,0.05
01/09/07,BAS,1.97
01/09/07,BASI,0.08
01/09/07,BAX,0.78
01/09/07,BBBY,3.23
01/09/07,BBG,9.3
01/09/07,BBGI,0.35
01/09/07,BBOX,6.62
01/09/07,BBSI,2.56
01/09/07,BBT,1.3
01/09/07,BBW,30.21
01/09/07,BBX,5.2
01/09/07,BBY,2.76
01/09/07,BC,4.23
01/09/07,BCBP,0.04
01/09/07,BCO,2.79
01/09/07,BCOR,7.63
01/09/07,BCPC,2.73
01/09/07,BCR,2.07
01/09/07,BCRX,10.12
01/09/07,BDC,7.74
01/09/07,BDL,0.06
01/09/07,BDMS,0.08
01/09/07,BDN,3.82
01/09/07,BDSI,0.01
01/09/07,BDX,0.58
01/09/07,BEAV,5.54
01/09/07,BEBE,4.36
01/09/07,BECN,19.79
01/09/07,BEE,4.69
01/09/07,BEL,1.95
01/09/07,BELFA,0.05
01/09/07,BELFB,3.8
01/09/07,BEN,0.52
01/09/07,BF.A,0.03
01/09/07,BFIN,3.12
01/09/07,BFS,2.22
01/09/07,BG,4.26
01/09/07,BGC,8.73
01/09/07,BGCP,2.05
01/09/07,BGFV,3.69
01/09/07,BGG,16.63
01/09/07,BGI,0.05
01/09/07,BH,6.03
01/09/07,BHB,0.08
01/09/07,BHE,6.63
01/09/07,BHI,3.05
01/09/07,BHLB,3.13
01/09/07,BID,6.86
01/09/07,BIG,20.02
01/09/07,BIIB,2.54
01/09/07,BIO,2.56
01/09/07,BIOL,21.85
01/09/07,BIOS,2.87
01/09/07,BIRT,3.96
01/09/07,BJRI,7.26
01/09/07,BK,0.65
01/09/07,BKD,2.59
01/09/07,BKE,7.03
01/09/07,BKH,8.3
01/09/07,BKMU,3.52
01/09/07,BKS,2.87
01/09/07,BKSC,0.06
01/09/07,BLDR,4.01
01/09/07,BLK,0.92
01/09/07,BLKB,3.61
01/09/07,BLL,3.13
01/09/07,BLT,5.62
01/09/07,BLX,0.26
01/09/07,BMI,4.04
01/09/07,BMR,4.36
01/09/07,BMRC,0.05
01/09/07,BMRN,10.11
01/09/07,BMS,1.28
01/09/07,BMTC,0.44
01/09/07,BMY,0.94
01/09/07,BNCN,0.03
01/09/07,BNSO,0.27
01/09/07,BOBE,5.52
01/09/07,BOCH,0.05
01/09/07,BOFI,0.22
01/09/07,BOH,2.02
01/09/07,BOKF,0.34
01/09/07,BOLT,2.67
01/09/07,BONT,11.76
01/09/07,BOOM,12.02
01/09/07,BPFH,7.53
01/09/07,BPL,1.44
01/09/07,BPOP,1.25
01/09/07,BPT,7.35
01/09/07,BRC,4.69
01/09/07,BRCD,8.39
01/09/07,BRCM,4.29
01/09/07,BREW,1.89
01/09/07,BRID,0.33
01/09/07,BRK.B,0.22
01/09/07,BRKL,7.2
01/09/07,BRKR,1.44
01/09/07,BRKS,4.44
01/09/07,BRLI,5.92
01/09/07,BRN,0.06
01/09/07,BRO,2.18
01/09/07,BRS,12.05
01/09/07,BRT,0.29
01/09/07,BSET,2.94
01/09/07,BSF,0.08
01/09/07,BSQR,0.36
01/09/07,BSRR,2.6
01/09/07,BSX,1.75
01/09/07,BTH,8.7
01/09/07,BTN,0.08
01/09/07,BTUI,10.7
01/09/07,BUSE,2.63
01/09/07,BVA,0.11
01/09/07,BVX,1.8
01/09/07,BWA,4.93
01/09/07,BWL.A,0.24
01/09/07,BWLD,17.81
01/09/07,BWP,0.62
01/09/07,BXC,3.24
01/09/07,BXMT,6.89
01/09/07,BXP,2.82
01/09/07,BXS,1.56
01/09/07,BYBK,0.02
01/09/07,BYD,4.82
01/09/07,BYFC,0.02
01/09/07,BYI,5.63
01/09/07,BZC,0.43
01/09/07,BZH,15.5
01/09/07,C,0.7
01/09/07,CA,3.5
01/09/07,CAA,14.8
01/09/07,CAAS,3.48
01/09/07,CAB,6.01
01/09/07,CAC,2.67
01/09/07,CACB,14.31
01/09/07,CACC,2.58
01/09/07,CACH,6.59
01/09/07,CACI,5.51
01/09/07,CAG,2.43
01/09/07,CAH,0.77
01/09/07,CAKE,9.1
01/09/07,CAL,7.19
01/09/07,CALD,0.63
01/09/07,CALM,0.86
01/09/07,CAM,5.05
01/09/07,CAMP,3.12
01/09/07,CAMT,0.1
01/09/07,CAR,3.45
01/09/07,CART,0.02
01/09/07,CARV,0.08
01/09/07,CASC,0.27
01/09/07,CASH,0.16
01/09/07,CASI,1.9
01/09/07,CASM,0.01
01/09/07,CASS,1.62
01/09/07,CASY,6.48
01/09/07,CAT,1.21
01/09/07,CATO,4.6
01/09/07,CATY,5.25
01/09/07,CAW,0.01
01/09/07,CB,0.65
01/09/07,CBAK,3.3
01/09/07,CBAN,1.28
01/09/07,CBB,8.83
01/09/07,CBEY,11.67
01/09/07,CBG,2.65
01/09/07,CBI,2.01
01/09/07,CBIO,0.13
01/09/07,CBK,10.7
01/09/07,CBL,4.93
01/09/07,CBLI,0.04
01/09/07,CBM,3.13
01/09/07,CBMX,0.55
01/09/07,CBNK,0.05
01/09/07,CBRL,10.4
01/09/07,CBS,1.88
01/09/07,CBS.A,0.02
01/09/07,CBSH,2.11
01/09/07,CBST,10.77
01/09/07,CBT,2.3
01/09/07,CBU,5.94
01/09/07,CBZ,3.69
01/09/07,CCBG,3.84
01/09/07,CCC,21.48
01/09/07,CCE,2.54
01/09/07,CCF,0.08
01/09/07,CCI,5.89
01/09/07,CCK,2.87
01/09/07,CCL,1.3
01/09/07,CCMP,13.6
01/09/07,CCNE,0.02
01/09/07,CCO,1.12
01/09/07,CCOI,4.55
01/09/07,CCRN,3.55
01/09/07,CCUR,1.54
01/09/07,CDE,6.29
01/09/07,CDI,3.76
01/09/07,CDNS,5.26
01/09/07,CDOR,0.12
01/09/07,CDR,2.89
01/09/07,CDZI,0.18
01/09/07,CE,1.35
01/09/07,CEB,5.33
01/09/07,CECE,0.49
01/09/07,CECO,6.3
01/09/07,CELG,6.25
01/09/07,CENT,3.43
01/09/07,CENX,13.03
01/09/07,CEQP,0.58
01/09/07,CERN,13.48
01/09/07,CERS,7.27
01/09/07,CETC,0.1
01/09/07,CETV,2.08
01/09/07,CEVA,0.16
01/09/07,CF,3.7
01/09/07,CFBK,0.04
01/09/07,CFCB,0.04
01/09/07,CFFI,0.03
01/09/07,CFFN,1.98
01/09/07,CFI,0.39
01/09/07,CFNB,0.01
01/09/07,CFNL,4.2
01/09/07,CFR,1.53
01/09/07,CGEN,0.1
01/09/07,CGI,4.05
01/09/07,CGNT,0.3
01/09/07,CGNX,6.16
01/09/07,CHCI,10.98
01/09/07,CHCO,2.73
01/09/07,CHD,2.93
01/09/07,CHDN,2.02
01/09/07,CHDX,3.69
01/09/07,CHE,5.72
01/09/07,CHFC,4.17
01/09/07,CHFN,0.65
01/09/07,CHH,3.94
01/09/07,CHK,7.42
01/09/07,CHKE,2.77
01/09/07,CHKP,3
01/09/07,CHMT,4.38
01/09/07,CHRW,4.81
01/09/07,CHS,10.79
01/09/07,CHTP,0.05
01/09/07,CI,1.73
01/09/07,CIA,1.74
01/09/07,CIDM,17.13
01/09/07,CIEN,7.33
01/09/07,CIFC,4.91
01/09/07,CIMT,0.08
01/09/07,CINF,0.76
01/09/07,CIR,4.02
01/09/07,CIVB,0.06
01/09/07,CIX,0.29
01/09/07,CIZN,0.01
01/09/07,CKEC,19.22
01/09/07,CKH,5.99
01/09/07,CKP,4.32
01/09/07,CKSW,0.35
01/09/07,CKX,0.03
01/09/07,CL,0.58
01/09/07,CLB,3.58
01/09/07,CLBH,0.03
01/09/07,CLC,5.21
01/09/07,CLCT,2.15
01/09/07,CLDX,0.26
01/09/07,CLF,15.94
01/09/07,CLFD,0.1
01/09/07,CLGX,2.3
01/09/07,CLH,12.06
01/09/07,CLI,2.51
01/09/07,CLMS,4.52
01/09/07,CLMT,0.03
01/09/07,CLSN,0.02
01/09/07,CLUB,1.02
01/09/07,CLWT,1.19
01/09/07,CLX,1.02
01/09/07,CMA,2.35
01/09/07,CMC,1.07
01/09/07,CMCO,5.29
01/09/07,CMCSA,3.13
01/09/07,CMCT,0.02
01/09/07,CME,5.84
01/09/07,CMG,14.76
01/09/07,CMI,10.23
01/09/07,CMLS,14.84
01/09/07,CMO,1.75
01/09/07,CMP,5.2
01/09/07,CMPR,8.79
01/09/07,CMS,8.1
01/09/07,CMT,0.22
01/09/07,CMTL,9.46
01/09/07,CNA,0.74
01/09/07,CNBKA,0.25
01/09/07,CNC,8.9
01/09/07,CNL,3.62
01/09/07,CNMD,5.64
01/09/07,CNO,7.59
01/09/07,CNOB,0.09
01/09/07,CNP,8.15
01/09/07,CNQR,14.15
01/09/07,CNS,3.52
01/09/07,CNSL,2.54
01/09/07,CNTY,5.1
01/09/07,CNVR,7.97
01/09/07,CNW,3.93
01/09/07,CNX,3.36
01/09/07,CNXN,5.59
01/09/07,COB,0.05
01/09/07,COBK,0.11
01/09/07,COBR,0.2
01/09/07,COBZ,2.58
01/09/07,CODI,1.73
01/09/07,COF,1.51
01/09/07,COG,3.47
01/09/07,COH,1.6
01/09/07,COHR,5.96
01/09/07,COHU,4.89
01/09/07,COKE,1.63
01/09/07,COL,1.36
01/09/07,COLB,3.46
01/09/07,COLM,4.43
01/09/07,CONN,17.8
01/09/07,COO,11.8
01/09/07,COOL,0.91
01/09/07,COP,1.14
01/09/07,CORE,3.7
01/09/07,CORT,0.69
01/09/07,COST,1.91
01/09/07,COWN,4.02
01/09/07,CPA,0.32
01/09/07,CPB,4.43
01/09/07,CPE,6.87
01/09/07,CPF,7.45
01/09/07,CPHC,0.01
01/09/07,CPHD,8.81
01/09/07,CPK,0.17
01/09/07,CPLA,0.64
01/09/07,CPRT,1.72
01/09/07,CPRX,0.06
01/09/07,CPSI,8.68
01/09/07,CPSS,1.51
01/09/07,CPST,13.95
01/09/07,CPT,1.86
01/09/07,CPWR,0.79
01/09/07,CQB,19.52
01/09/07,CR,1.72
01/09/07,CRAI,8.4
01/09/07,CRAY,3.16
01/09/07,CRD.A,0.04
01/09/07,CREE,15.95
01/09/07,CRI,5.16
01/09/07,CRIS,1.48
01/09/07,CRK,5.82
01/09/07,CRL,2.99
01/09/07,CRM,7.08
01/09/07,CRNT,0.08
01/09/07,CROX,30.31
01/09/07,CRR,12.37
01/09/07,CRRC,2.31
01/09/07,CRS,4.92
01/09/07,CRT,2.87
01/09/07,CRTN,0.19
01/09/07,CRUS,5.33
01/09/07,CRVL,5.67
01/09/07,CRWN,2.51
01/09/07,CRY,1.26
01/09/07,CRZO,10.04
01/09/07,CSBK,1.15
01/09/07,CSCD,0.46
01/09/07,CSCO,1.06
01/09/07,CSFL,2.36
01/09/07,CSGP,8.5
01/09/07,CSGS,5.29
01/09/07,CSH,3.87
01/09/07,CSII,0.76
01/09/07,CSIQ,0.86
01/09/07,CSL,4.32
01/09/07,CSPI,0.11
01/09/07,CSS,1.9
01/09/07,CSU,3.02
01/09/07,CSV,0.22
01/09/07,CSWC,2.16
01/09/07,CSX,2.99
01/09/07,CTAS,1.89
01/09/07,CTB,12.59
01/09/07,CTBI,4.36
01/09/07,CTCM,0.23
01/09/07,CTG,0.11
01/09/07,CTHR,7.48
01/09/07,CTIB,1.15
01/09/07,CTIC,1.36
01/09/07,CTL,6.48
01/09/07,CTO,3.84
01/09/07,CTRN,16.05
01/09/07,CTS,2.95
01/09/07,CTSH,2.81
01/09/07,CTWS,0.23
01/09/07,CTXS,2.94
01/09/07,CUB,2.07
01/09/07,CUBE,4.65
01/09/07,CUO,0.72
01/09/07,CUTR,6.69
01/09/07,CUZ,4.7
01/09/07,CVA,3.83
01/09/07,CVBF,4.66
01/09/07,CVC,4.51
01/09/07,CVCO,6.55
01/09/07,CVCY,0.02
01/09/07,CVD,3.25
01/09/07,CVG,1.64
01/09/07,CVGI,3.19
01/09/07,CVGW,0.35
01/09/07,CVLT,1.14
01/09/07,CVLY,0.02
01/09/07,CVM,0.85
01/09/07,CVO,5.01
01/09/07,CVR,0.15
01/09/07,CVS,3.68
01/09/07,CVTI,1.56
01/09/07,CVU,0.1
01/09/07,CVV,0.05
01/09/07,CVX,1.39
01/09/07,CW,9.14
01/09/07,CWBC,0.01
01/09/07,CWCO,2.29
01/09/07,CWEI,1.95
01/09/07,CWST,5.8
01/09/07,CWT,3.88
01/09/07,CXW,0.71
01/09/07,CY,10.12
01/09/07,CYAN,0.03
01/09/07,CYBE,1.56
01/09/07,CYCC,0.02
01/09/07,CYH,2.85
01/09/07,CYN,3.51
01/09/07,CYNO,1.91
01/09/07,CYT,4.23
01/09/07,CYTK,3.41
01/09/07,CYTR,2.14
01/09/07,CYTX,0.07
01/09/07,CZFC,0.11
01/09/07,CZNC,0.4
01/09/07,CZWI,0.01
01/09/07,D,2.83
01/09/07,DAC,0.03
01/09/07,DAKT,8.71
01/09/07,DAR,3.87
01/09/07,DARA,0.19
01/09/07,DAVE,0.72
01/09/07,DBD,3.91
01/09/07,DCI,2.04
01/09/07,DCO,0.18
01/09/07,DCOM,3.54
01/09/07,DCP,0.67
01/09/07,DCT,0.41
01/09/07,DCTH,3.1
01/09/07,DD,1.74
01/09/07,DDD,18.87
01/09/07,DDE,2.78
01/09/07,DDR,13.49
01/09/07,DDS,8.08
01/09/07,DE,2.25
01/09/07,DECK,13.62
01/09/07,DEL,4.33
01/09/07,DENN,4.04
01/09/07,DEPO,7.15
01/09/07,DEST,8
01/09/07,DF,1.46
01/09/07,DFBG,0.7
01/09/07,DFZ,0.01
01/09/07,DGAS,0.08
01/09/07,DGICA,1.3
01/09/07,DGII,3.59
01/09/07,DGSE,0.01
01/09/07,DGX,4.99
01/09/07,DHI,4.63
01/09/07,DHIL,0.24
01/09/07,DHR,1.71
01/09/07,DHT,0.43
01/09/07,DIN,4.19
01/09/07,DIOD,7.97
01/09/07,DIS,2.14
01/09/07,DISCA,1.81
01/09/07,DISH,1.58
01/09/07,DIT,0.27
01/09/07,DJCO,0.06
01/09/07,DK,1.07
01/09/07,DKS,10.67
01/09/07,DLA,0.02
01/09/07,DLB,0.63
01/09/07,DLHC,0.01
01/09/07,DLLR,2.98
01/09/07,DLR,3.61
01/09/07,DLTR,6.57
01/09/07,DLX,7.05
01/09/07,DMLP,0.12
01/09/07,DMND,4.52
01/09/07,DNB,1.29
01/09/07,DNR,2.37
01/09/07,DO,8.03
01/09/07,DORM,0.55
01/09/07,DOV,0.34
01/09/07,DOVR,0.89
01/09/07,DOW,1.36
01/09/07,DOX,1.25
01/09/07,DPW,0.02
01/09/07,DPZ,3.02
01/09/07,DRAD,0.2
01/09/07,DRAM,0.04
01/09/07,DRC,4.25
01/09/07,DRE,2.78
01/09/07,DRH,3.9
01/09/07,DRI,2.79
01/09/07,DRIV,14.04
01/09/07,DRQ,7.28
01/09/07,DRRX,7.71
01/09/07,DRYS,9.9
01/09/07,DS,3.92
01/09/07,DSPG,4.16
01/09/07,DSS,9.29
01/09/07,DST,5.94
01/09/07,DSW,13.46
01/09/07,DSWL,0.19
01/09/07,DSX,2.88
01/09/07,DTE,3.48
01/09/07,DTLK,2.82
01/09/07,DTRM,0.33
01/09/07,DTSI,8.63
01/09/07,DTV,2.17
01/09/07,DUK,1.53
01/09/07,DV,3.65
01/09/07,DVA,1.56
01/09/07,DVAX,4.04
01/09/07,DVCR,0.08
01/09/07,DVD,1.37
01/09/07,DVN,1.62
01/09/07,DWA,3.21
01/09/07,DWCH,0.02
01/09/07,DWSN,2.91
01/09/07,DX,0.02
01/09/07,DXCM,19.35
01/09/07,DXLG,16.17
01/09/07,DXPE,12.68
01/09/07,DXR,0.26
01/09/07,DXTR,2.72
01/09/07,DXYN,1.61
01/09/07,DY,6.49
01/09/07,DYAX,2.88
01/09/07,DYNT,0.01
01/09/07,DZSI,2.3
01/09/07,EA,2.86
01/09/07,EAC,7.14
01/09/07,EAT,3.32
01/09/07,EBAY,2.52
01/09/07,EBF,3.48
01/09/07,EBIX,0.03
01/09/07,EBS,0.53
01/09/07,EBTC,0.01
01/09/07,ECL,1.51
01/09/07,ECOL,4.13
01/09/07,ECPG,2.34
01/09/07,ED,5.21
01/09/07,EDE,3.4
01/09/07,EDGW,0.24
01/09/07,EDR,6.5
01/09/07,EDUC,0.05
01/09/07,EE,3.8
01/09/07,EEFT,14.01
01/09/07,EEI,0.02
01/09/07,EEP,1.2
01/09/07,EEQ,0.34
01/09/07,EFII,4.31
01/09/07,EFOI,4.91
01/09/07,EFSC,2.11
01/09/07,EFX,0.81
01/09/07,EGBN,0.06
01/09/07,EGHT,8.85
01/09/07,EGLE,5.99
01/09/07,EGN,2.27
01/09/07,EGOV,1.79
01/09/07,EGP,3.4
01/09/07,EGT,1.29
01/09/07,EGY,9.4
01/09/07,EHTH,2.27
01/09/07,EIX,0.72
01/09/07,EL,2.59
01/09/07,ELGX,2.31
01/09/07,ELNK,13.81
01/09/07,ELON,6.89
01/09/07,ELOS,10
01/09/07,ELRC,2.12
01/09/07,ELS,4.47
01/09/07,ELSE,0.3
01/09/07,ELTK,0.24
01/09/07,ELX,4.61
01/09/07,ELY,5.67
01/09/07,EMAN,0.7
01/09/07,EMC,1.81
01/09/07,EMCI,5.02
01/09/07,EME,7.47
01/09/07,EMKR,14.75
01/09/07,EML,0.1
01/09/07,EMMS,10.96
01/09/07,EMN,3.19
01/09/07,EMR,0.4
01/09/07,ENDP,2.05
01/09/07,ENG,9.21
01/09/07,ENH,2.11
01/09/07,ENLC,6.56
01/09/07,ENLK,0.12
01/09/07,ENS,2.87
01/09/07,ENTG,10.52
01/09/07,ENVE,0.32
01/09/07,ENZ,16.59
01/09/07,ENZN,15.57
01/09/07,EOG,3.17
01/09/07,EPAX,3.54
01/09/07,EPAY,5.49
01/09/07,EPC,4.07
01/09/07,EPD,0.22
01/09/07,EPIQ,7.3
01/09/07,EPM,0.02
01/09/07,EPR,4.69
01/09/07,EQC,4.35
01/09/07,EQIX,14.94
01/09/07,EQR,2.36
01/09/07,EQT,4.11
01/09/07,EQY,3.82
01/09/07,ERB,0.04
01/09/07,ERIE,0.91
01/09/07,EROC,0.17
01/09/07,ERS,11.65
01/09/07,ES,1.84
01/09/07,ESBF,0.19
01/09/07,ESBK,0.13
01/09/07,ESC,3.45
01/09/07,ESCA,0.3
01/09/07,ESE,8.07
01/09/07,ESGR,2.22
01/09/07,ESIO,6.51
01/09/07,ESL,6.13
01/09/07,ESLT,0.01
01/09/07,ESMC,4.37
01/09/07,ESND,3.91
01/09/07,ESP,0.01
01/09/07,ESRX,2.99
01/09/07,ESS,6.45
01/09/07,ESV,6.05
01/09/07,ESXB,0.12
01/09/07,ESYS,0.16
01/09/07,ETE,0.03
01/09/07,ETFC,2.62
01/09/07,ETH,20.3
01/09/07,ETM,7.73
01/09/07,ETN,1.82
01/09/07,ETP,0.11
01/09/07,ETR,2.05
01/09/07,EV,2.69
01/09/07,EVBN,0.1
01/09/07,EVBS,0.04
01/09/07,EVC,2.28
01/09/07,EVEP,0.57
01/09/07,EVHC,5.16
01/09/07,EVI,0.15
01/09/07,EVLV,4.48
01/09/07,EVOL,0.17
01/09/07,EVR,13.93
01/09/07,EVRI,2.95
01/09/07,EW,3.51
01/09/07,EWBC,3.1
01/09/07,EXAC,0.47
01/09/07,EXAR,4.69
01/09/07,EXAS,1.93
01/09/07,EXC,0.8
01/09/07,EXEL,5.95
01/09/07,EXLS,1.02
01/09/07,EXP,7.53
01/09/07,EXPD,3.26
01/09/07,EXPE,4.09
01/09/07,EXPO,2.89
01/09/07,EXR,3.5
01/09/07,EXTR,4.04
01/09/07,EZCH,1.21
01/09/07,EZPW,8.78
01/09/07,F,9.25
01/09/07,FAC,1.63
01/09/07,FALC,8.24
01/09/07,FARM,1.31
01/09/07,FARO,3.22
01/09/07,FAST,5.5
01/09/07,FBC,8.08
01/09/07,FBMS,0.01
01/09/07,FBNC,2.09
01/09/07,FBP,8.06
01/09/07,FBSS,0.05
01/09/07,FC,0.13
01/09/07,FCAP,0.01
01/09/07,FCBC,2.4
01/09/07,FCCO,0.01
01/09/07,FCCY,0.08
01/09/07,FCE.A,2.08
